datetime_utc,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,rh,temp,dpw_quant_no2
2025-10-31 15:00:00,0.0642266666666666,-0.0230574999999999,0.0299896666666666,-0.0070661666666666,39.2766195,21.8959065,6.2
2025-11-03 16:00:00,0.2052506779661016,-0.0146552542372881,0.0298084745762711,-0.0017601694915254,44.30214745762712,19.31200474576271,16.2
2025-11-05 03:00:00,0.0812773333333333,-0.0111998333333332,0.0220171666666666,0.0097093333333333,36.745761333333334,11.399393666666668,25.9
2025-11-05 05:00:00,0.0886618333333332,-0.0111881666666666,0.0209628333333333,0.0093304999999999,39.001316,10.382737833333334,24.4
2025-11-07 01:00:00,0.0649581666666666,-0.0123701666666666,0.0214091666666667,0.0082865,35.23242525423729,10.314069322033898,21.4
2025-11-07 10:00:00,0.0835108333333333,-0.0104793333333333,0.0239476666666666,0.0044753333333333,48.71778316666666,4.6840715,21.0
2025-11-08 18:00:00,0.0508941666666666,-0.0297008333333333,0.0341661666666666,-0.0066516666666666,29.2008365,26.750749,6.6
2025-11-08 19:00:00,0.0421533333333333,-0.0270608333333333,0.0319868333333333,-0.0038853333333333,25.255942333333333,27.783985333333337,6.0
2025-11-09 02:00:00,0.2064161666666666,-0.0115844999999999,0.0230213333333333,0.0044211666666666,40.12837,14.130043333333331,26.8
2025-11-09 03:00:00,0.2242806666666666,-0.0120503333333333,0.0239853333333333,0.0026753333333333,39.31106666666667,13.907858166666667,25.9
2025-11-12 16:00:00,0.0541993220338983,-0.0167706779661017,0.026368813559322,0.0034852542372881,31.315616949152545,12.349954745762712,15.8
2025-11-12 17:00:00,0.0581123333333333,-0.0168398333333333,0.0273383333333332,0.0035041666666666,28.9553745,13.071115666666667,16.3
2025-11-12 18:00:00,0.0533625,-0.0186378333333332,0.0281406666666667,0.0023898333333333,25.776942833333333,15.657765333333334,15.6
2025-11-13 23:00:00,0.0674829999999999,-0.0149581666666666,0.0233271666666666,0.0021534999999999,40.6137155,11.822747833333333,14.9
2025-11-14 19:00:00,0.0526556666666666,-0.0181396666666666,0.0260826666666666,0.0007373333333333,24.241357,17.0005485,13.2
2025-11-16 19:00:00,0.0356495,-0.0204759999999999,0.0265268333333333,0.0001055,26.618829666666667,17.709627,10.2
2025-11-19 13:00:00,0.2094821666666666,-0.0139858333333333,0.0329696666666666,0.0002199999999999,37.786301333333334,9.167011,23.1
2025-11-22 01:00:00,0.1927511666666666,-0.0099454999999999,0.0249055,0.0028408333333333,53.66347416666667,11.986266666666667,25.6
2025-11-22 10:00:00,0.2111503333333333,-0.0127225,0.0337296666666666,-0.0011591666666666,59.782893666666666,12.086496333333333,19.1
2025-11-22 11:00:00,0.2675223333333333,-0.0120866666666666,0.0379496666666666,-0.0004631666666666,61.07687683333334,11.975248333333331,19.4
2025-11-22 13:00:00,0.2945721666666666,-0.0126614999999999,0.0457094999999999,-0.0002661666666666,64.268361,11.9498295,19.3
2025-11-23 01:00:00,0.0637941666666667,-0.0156594999999999,0.0237886666666666,0.0052916666666666,38.40737583333333,9.697009666666666,19.2
2025-11-23 14:00:00,0.126161,-0.0191526666666666,0.0307164999999999,-0.0046404999999999,32.336560999999996,13.462613333333334,14.6
2025-11-23 15:00:00,0.0475189999999999,-0.0218936666666666,0.0283243333333333,-0.0017381666666666,26.610673666666667,14.546699166666668,12.4
2025-11-23 16:00:00,0.0289840677966101,-0.0192369491525423,0.0264440677966101,0.0023757627118644,26.813386779661016,13.336135254237288,13.5
2025-11-23 17:00:00,0.0404186666666667,-0.0172938333333332,0.025067,0.0050288333333333,28.864341833333334,12.717136,14.8
2025-11-23 18:00:00,0.0532623333333333,-0.0164836666666666,0.0244904999999999,0.0062924999999999,30.404711333333335,12.150245,15.9
2025-11-23 22:00:00,0.1332726666666666,-0.0100444999999999,0.0238496666666667,0.0084251666666667,42.07701216666667,10.812434,27.1
2025-11-24 00:00:00,0.1740308333333333,-0.010016,0.0273483333333333,0.0048406666666666,44.988303333333334,10.095143333333333,26.7
2025-11-24 05:00:00,0.1123088333333333,-0.011226,0.023072,0.0036791666666666,53.459318,7.965998,19.3
2025-11-25 15:00:00,0.1049236666666666,-0.0170139999999999,0.0285723333333333,-0.0009081666666666,41.356564166666665,16.8930345,12.2
2025-11-26 01:00:00,0.0800265,-0.0109806666666666,0.0222206666666666,0.0067856666666666,64.30406266666667,14.164225833333331,19.4
2025-11-26 03:00:00,0.0458489999999999,-0.012508,0.0224963333333332,0.0074921666666666,66.957307,13.941654333333334,19.8
2025-11-28 15:00:00,0.0395853333333333,-0.0189995,0.0277233333333333,0.003826,25.587847666666665,13.518586,16.5
2025-11-28 16:00:00,0.0357155932203389,-0.0196294915254237,0.0284262711864407,0.0035866101694915,22.50420593220339,15.282840847457628,16.7
2025-11-30 05:00:00,0.1849956666666666,-0.0104151666666666,0.0235834999999999,0.0053636666666666,39.082462666666665,5.117918666666666,26.3
2025-11-30 14:00:00,0.0603048333333333,-0.0139508333333333,0.0278698333333333,0.0026016666666666,39.2693975,9.917352666666666,22.4
2025-12-02 06:00:00,0.0988966666666666,-0.0110356666666666,0.0268086666666667,0.0048445,40.69008383333333,3.781001333333333,25.4
2025-12-02 09:00:00,0.0729036666666666,-0.011319,0.0273196666666666,0.0047134999999999,40.107239,5.395444333333334,24.9
2025-12-02 23:00:00,0.0743613333333333,-0.0121448333333333,0.024088,0.0053756666666666,64.13902216666666,6.5748956666666665,16.7
2025-12-03 19:00:00,0.0541776666666666,-0.0173536666666666,0.0289228333333333,0.0047619999999999,26.456285666666663,14.846728166666669,16.3
2025-12-04 04:00:00,0.1820011666666667,-0.0096366666666666,0.0302406666666666,0.0040351666666667,50.62666516666667,3.3060666666666667,25.3
2025-12-04 05:00:00,0.1406905,-0.0108118333333333,0.0269028333333333,0.0034313333333333,49.319031833333334,3.7870098333333337,22.9
2025-12-04 18:00:00,0.0514776666666667,-0.0195773333333332,0.028598,0.002219,26.120730333333334,13.770556666666666,15.4
2025-12-04 19:00:00,0.0525301666666666,-0.0176173333333333,0.0275418333333333,0.0040778333333333,25.909758333333333,13.571889833333334,16.4
2025-12-05 05:00:00,0.0262353333333333,-0.0143051666666666,0.0250865,0.00928,26.769363833333333,-2.24187,19.9
2025-12-05 10:00:00,0.0397498333333333,-0.0137333333333333,0.0272493333333333,0.0076125,27.194297,-5.3353495,20.2
2025-12-06 01:00:00,0.084604,-0.0109148333333333,0.0261256666666666,0.0071085,39.96620583333333,3.354769166666667,22.9
2025-12-06 06:00:00,0.0828019999999999,-0.0111548333333333,0.0271493333333333,0.004823,44.840869166666664,3.244604,21.5
2025-12-06 15:00:00,0.2778471666666666,-0.0111916666666666,0.0410828333333332,0.0007703333333333,42.955535166666664,9.795897666666669,26.2
2025-12-06 21:00:00,0.1107719999999999,-0.0113854999999999,0.0243276666666666,0.0082201666666666,48.735514,9.473210833333331,20.2
2025-12-06 23:00:00,0.2152558333333333,-0.0086638333333333,0.0307121666666666,0.0050398333333332,53.20168683333333,7.207261,26.3
2025-12-07 00:00:00,0.1689645,-0.0095385,0.0266011666666666,0.0049998333333333,54.348722,6.258722333333333,22.9
2025-12-08 21:00:00,0.024233,-0.0141331666666666,0.0251186666666666,0.0091091666666666,18.428498333333337,1.0220743333333333,22.9
2025-12-08 22:00:00,0.0528383333333333,-0.0132576666666666,0.0258861666666666,0.0075866666666666,19.584523,0.5526328333333334,25.0
2025-12-08 23:00:00,0.0572353333333333,-0.0130918333333333,0.0249838333333333,0.007223,20.700547166666663,0.3228695,24.7
