datetime_utc,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,rh,temp,pema_quant_no2
2025-10-31 15:00:00,0.0728523333333333,-0.0103128333333333,0.0358629999999999,0.0065003333333333,42.66984866666667,21.1017405,4.8
2025-11-03 16:00:00,0.1894291525423728,0.0002713559322033,0.0363989830508474,0.0142923728813559,48.22622338983051,18.516414576271185,12.7
2025-11-05 03:00:00,0.1860283333333334,0.0085669999999999,0.0341748333333333,0.0241878333333332,56.399595,7.164030166666667,24.8
2025-11-05 05:00:00,0.2219019999999999,0.0076915,0.0359766666666666,0.021899,60.93053733333333,6.2364885,23.3
2025-11-07 01:00:00,0.1140964999999999,0.0049568333333332,0.0304825,0.0251771666666666,47.2665245,7.211341166666666,21.4
2025-11-07 10:00:00,0.1701723333333332,0.0065034999999999,0.0412256666666666,0.0196251666666666,64.65745583333333,2.360698166666667,20.5
2025-11-08 18:00:00,0.0314056666666667,-0.0159323333333333,0.0403383333333333,0.0055886666666666,26.858719333333333,27.237355333333333,5.2
2025-11-08 19:00:00,0.0564355,-0.0096501666666666,0.0353003333333333,0.0165845,27.0828335,26.460968333333337,5.3
2025-11-09 02:00:00,0.3592114999999999,0.0084729999999999,0.0391591666666666,0.0226071666666666,52.321454833333334,11.262695,26.5
2025-11-09 03:00:00,0.33493,0.0080116666666666,0.0384494999999999,0.0212681666666667,53.862827,10.904866166666666,25.6
2025-11-12 16:00:00,0.0599642372881356,-0.0032306779661016,0.0322442372881355,0.0196745762711864,35.13496711864407,10.533456440677966,12.3
2025-11-12 17:00:00,0.0609378333333333,-0.0034033333333333,0.0328441666666666,0.0194115,31.932189,11.539077833333334,12.8
2025-11-12 18:00:00,0.0589386666666666,-0.00256,0.0350666666666666,0.0187559999999999,28.854004333333332,13.467031666666667,13.4
2025-11-13 23:00:00,0.0656471666666666,0.0001736666666666,0.0335923333333333,0.0201786666666666,50.244516,10.285623833333334,12.8
2025-11-14 19:00:00,0.0585054999999999,-0.0033385,0.030321,0.0188254999999999,27.64745883333333,14.645214833333334,10.9
2025-11-16 19:00:00,0.0403108333333332,-0.0050913333333333,0.0312846666666666,0.0180056666666666,28.394541333333333,16.1483305,8.3
2025-11-19 13:00:00,0.2167755,0.0047546666666666,0.0501228333333333,0.0152979999999999,48.810701333333334,6.533198666666666,21.7
2025-11-22 01:00:00,0.2172046666666667,0.0059686666666666,0.0339355,0.019048,64.8110635,10.503588,24.2
2025-11-22 10:00:00,0.3073636666666667,0.0036281666666667,0.0535348333333333,0.0143673333333332,72.4421485,10.0152325,18.2
2025-11-22 11:00:00,0.4241386666666666,0.0045156666666666,0.0678773333333333,0.0140726666666666,73.674131,10.1746435,18.6
2025-11-22 13:00:00,0.420178,0.0049296666666666,0.0705873333333333,0.0144895,78.916136,10.338413166666667,18.1
2025-11-23 01:00:00,0.0765823333333333,0.0012996666666666,0.0431093333333333,0.0218014999999999,49.56789716666667,6.850535666666667,18.6
2025-11-23 14:00:00,0.2026213333333333,-0.0025746666666666,0.0433346666666666,0.0082883333333332,36.32865316666667,12.138581666666669,15.5
2025-11-23 15:00:00,0.0575613333333333,-0.0079524999999999,0.0337024999999999,0.0118463333333333,29.5369325,12.862226,9.6
2025-11-23 16:00:00,0.0391727118644067,-0.0061494915254237,0.0325498305084746,0.0173777966101694,30.27599627118644,11.499504067796613,10.8
2025-11-23 17:00:00,0.057994,-0.0036939999999999,0.0314276666666666,0.0200548333333333,32.31571733333333,11.090003,12.4
2025-11-23 18:00:00,0.0541658333333333,-0.0026015,0.030843,0.021577,34.211806333333335,10.579512333333334,12.8
2025-11-23 22:00:00,0.1873963333333332,0.0065658333333333,0.0320575,0.0225046666666666,45.310153,9.2859425,27.6
2025-11-24 00:00:00,0.2726066666666667,0.0074649999999999,0.0407143333333333,0.0208015,51.963982333333334,7.987079666666666,27.1
2025-11-24 05:00:00,0.1838896666666666,0.0039998333333333,0.0329424999999999,0.0196356666666666,70.09016433333333,5.334955333333333,18.3
2025-11-25 15:00:00,0.1648091666666667,-0.0009621666666667,0.0377948333333333,0.0124156666666666,47.1875735,14.8726125,12.8
2025-11-26 01:00:00,0.1079439999999999,0.0036785,0.0265294999999999,0.0270575,78.37975583333333,12.915201166666666,18.8
2025-11-26 03:00:00,0.0757476666666666,0.0038996666666666,0.0275045,0.0247991666666667,82.55311866666666,12.856951666666667,18.7
2025-11-28 15:00:00,0.0466716666666666,-0.0048064999999999,0.0322831666666666,0.0194161666666666,29.5492115,10.85793,13.0
2025-11-28 16:00:00,0.0432813559322033,-0.0055696610169491,0.032652033898305,0.0193447457627118,25.777095084745763,12.579399152542374,13.3
2025-11-30 05:00:00,0.2059416666666667,0.007333,0.0364585,0.0212084999999999,48.24802916666667,2.6173205,26.4
2025-11-30 14:00:00,0.168307,0.0039196666666667,0.0358375,0.0179396666666666,43.416814333333335,7.542517666666667,23.6
2025-12-02 06:00:00,0.2146981666666667,0.0084773333333333,0.0475856666666666,0.0200708333333333,57.69030266666667,0.279335,25.0
2025-12-02 09:00:00,0.1113191666666666,0.0053745,0.0387811666666666,0.0190463333333333,46.556256,3.354005833333334,24.5
2025-12-02 23:00:00,0.073458,0.000999,0.0338466666666666,0.0192724999999999,80.5280155,4.941418166666667,16.7
2025-12-03 19:00:00,0.0539736666666667,-0.0045118333333333,0.0333001666666666,0.0195278333333333,27.517488333333333,14.199208833333334,13.0
2025-12-04 04:00:00,0.2875506666666667,0.0083493333333333,0.0503308333333333,0.0199455,69.65031166666667,0.95786,23.4
2025-12-04 05:00:00,0.2368273333333333,0.0070721666666666,0.0433983333333333,0.0187241666666667,65.05238016666667,1.8322025,23.3
2025-12-04 18:00:00,0.0508351666666667,-0.0059013333333333,0.0327601666666666,0.0154058333333333,28.604750833333338,12.269074,12.2
2025-12-04 19:00:00,0.0542824999999999,-0.0047181666666666,0.0317861666666666,0.0179564999999999,28.768346666666663,11.884377,13.2
2025-12-05 05:00:00,0.0311091666666666,0.0015804999999999,0.04119,0.0255326666666666,32.145894,-4.326142333333333,18.9
2025-12-05 10:00:00,0.0437108333333333,0.0033945,0.040184,0.023895,35.45462233333333,-7.164703,19.6
2025-12-06 01:00:00,0.1107231666666666,0.0054966666666667,0.0293688333333333,0.0220965,46.227553,1.677213,24.7
2025-12-06 06:00:00,0.1076891666666666,0.0042751666666666,0.0405453333333333,0.0193985,50.7922705,1.707817666666667,20.8
2025-12-06 15:00:00,0.2677968333333332,0.0066928333333333,0.0470291666666666,0.0154695,50.188634,8.01643,26.0
2025-12-06 21:00:00,0.1429148333333333,0.0022223333333333,0.030461,0.0207435,51.366139833333335,8.697021333333334,20.9
2025-12-06 23:00:00,0.4316253333333333,0.0083754999999999,0.0465581666666666,0.0199226666666666,66.03590833333334,5.009457333333334,25.8
2025-12-07 00:00:00,0.2559113333333332,0.0062996666666667,0.0365651666666667,0.0197908333333333,67.387458,4.147825166666666,22.8
2025-12-08 21:00:00,0.055813,0.0020166666666666,0.0365203333333333,0.0253878333333333,19.925163833333333,-0.7267066666666666,23.1
2025-12-08 22:00:00,0.0782301666666666,0.0047058333333333,0.0399728333333333,0.0240719999999999,23.8113105,-1.6937038333333334,25.7
2025-12-08 23:00:00,0.0792846666666666,0.0054676666666666,0.0425181666666666,0.0238995,26.233774166666667,-2.241373333333333,25.9
2025-12-09 00:00:00,0.0728364999999999,0.0056388333333333,0.0456186666666666,0.0234261666666666,28.914968333333334,-2.6803546666666667,25.1
2025-12-09 01:00:00,0.0617793333333333,0.0034081666666666,0.0373436666666666,0.0235721666666666,28.961017,-3.188980833333334,22.2
2025-12-09 02:00:00,0.0628181666666666,0.005374,0.0466811666666666,0.0234081666666666,31.6785665,-3.874006,23.7
2025-12-09 05:00:00,0.0585815,0.0046789999999999,0.0377933333333333,0.0223968333333333,37.718403,-6.3417501666666665,21.8
2025-12-09 06:00:00,0.0620143333333333,0.0043124999999999,0.0340343333333333,0.0215568333333333,38.78581366666667,-6.540445,21.2
2025-12-09 07:00:00,0.0574231666666666,0.0047366666666666,0.0415575,0.0224828333333333,41.64515566666667,-6.413273,20.8
2025-12-09 08:00:00,0.0461453333333333,0.0029976666666666,0.0375788333333333,0.0224421666666666,39.754067,-6.2412228333333335,19.4
2025-12-09 09:00:00,0.0523808333333333,0.0031521666666666,0.0367688333333333,0.0218178333333333,41.102269666666665,-6.839823333333333,19.4
2025-12-09 10:00:00,0.0654186666666666,0.0040593333333333,0.0402254999999999,0.0216125,44.420756,-7.493234166666666,19.5
2025-12-10 07:00:00,0.0769946666666666,0.0049964999999999,0.027511,0.0256488333333332,61.2249355,4.396476833333334,21.3
2025-12-11 15:00:00,0.0256361666666666,-0.0071054999999999,0.0342051666666666,0.0166664999999999,24.0557735,7.591135833333333,11.4
2025-12-13 15:00:00,0.0812216666666666,-0.0002813333333333,0.0314998333333333,0.0196643333333333,41.72183716666667,6.4064105,20.3
2025-12-13 22:00:00,0.1381446666666666,0.0034184999999999,0.0301356666666666,0.0211568333333333,48.381578833333336,6.8391395,22.0
2025-12-14 00:00:00,0.0961128333333333,0.0015015,0.0301425,0.0206886666666666,47.9864135,6.016091333333334,19.5
2025-12-14 05:00:00,0.076006,0.0009521666666666,0.0286326666666666,0.0221206666666666,53.283874833333336,4.935397833333333,18.3
2025-12-14 09:00:00,0.1098215,0.0045071666666666,0.034801,0.0197515,71.27076483333333,4.014238833333334,17.6
2025-12-14 15:00:00,0.1216833333333333,0.0014246666666666,0.0411001666666666,0.0154571666666666,62.64827783333333,6.4436825,17.2
2025-12-14 23:00:00,0.0415814999999999,-0.0005488333333333,0.0386013333333333,0.0208308333333333,50.28820733333333,1.0012863333333333,17.0
2025-12-15 00:00:00,0.0411856666666666,-9.616666666667496e-05,0.0399073333333332,0.0212909999999999,48.32630983333333,0.5839638333333333,16.9
2025-12-16 11:00:00,0.1565823333333333,0.0066768333333333,0.0380428333333333,0.0181864999999999,48.7486685,-0.3941433333333333,25.0
2025-12-17 00:00:00,0.1806283333333333,0.0084549999999999,0.0326963333333333,0.0215436666666666,47.182210833333336,1.1467755,28.2
2025-12-17 04:00:00,0.109671,0.0060716666666666,0.0301321666666666,0.0202481666666666,54.33132716666667,0.695158,23.6
2025-12-17 21:00:00,0.1467113333333333,0.0045003333333333,0.0293916666666667,0.0222536666666666,42.396535,10.857319333333333,27.1
2025-12-17 22:00:00,0.1543879999999999,0.0055606666666666,0.028704,0.0235655,47.334335333333335,9.014569166666666,26.9
2025-12-17 23:00:00,0.1677178333333333,0.007288,0.029783,0.0221565,49.618429,8.049941666666667,29.0
2025-12-18 00:00:00,0.2391176666666666,0.0096076666666666,0.0347084999999999,0.0211428333333333,52.7234185,7.026167166666666,31.4
2025-12-18 01:00:00,0.1621731666666666,0.0058119999999999,0.0307313333333333,0.0206971666666667,51.44515233333333,7.094329833333333,26.2
2025-12-18 06:00:00,0.0945083333333333,0.0025973333333333,0.0349261666666667,0.0209743333333333,51.7327275,6.438794166666667,20.7
2025-12-18 07:00:00,0.211945,0.0071253333333333,0.0389388333333333,0.019428,59.745922666666665,3.9992591666666666,25.1
2025-12-18 16:00:00,0.1230584745762712,-0.0061437288135593,0.0350206779661017,0.0067074576271186,26.44243033898305,18.22123372881356,10.0
