datetime_utc,dem,dpw,mjf,pema,pha,rsd,network_mean
2026-02-18 13:00:00,22.4,17.8,17.5,20.6,20.3,8.534557059147646,19.05
2026-02-18 20:00:00,24.2,21.3,17.4,21.6,22.6,11.02667781136448,20.725
2026-02-18 21:00:00,27.3,23.3,17.6,22.4,23.1,12.474253319729144,21.6
2026-02-18 22:00:00,30.4,23.1,18.6,23.7,24.1,11.396648044692736,22.375
2026-02-18 23:00:00,31.0,23.9,18.9,22.2,24.1,10.801655291200325,22.275
2026-02-19 00:00:00,31.2,24.4,19.4,22.8,23.6,9.752737444615926,22.550000000000004
2026-02-19 01:00:00,30.1,23.4,18.0,20.9,22.8,11.41953524160408,21.275
2026-02-20 09:00:00,29.7,25.5,20.2,23.0,22.9,9.453585374747899,22.900000000000002
2026-02-20 10:00:00,28.9,26.2,19.7,24.9,21.8,12.73870900084936,23.15
2026-02-20 11:00:00,32.4,25.8,23.7,25.5,21.7,7.829366382935969,24.175
2026-02-20 12:00:00,31.8,25.7,23.9,23.8,22.5,5.4847875697113295,23.975
2026-02-20 13:00:00,30.0,23.7,21.2,22.5,24.0,5.587372137769674,22.85
2026-02-22 11:00:00,16.6,18.8,15.7,20.3,20.6,11.897963656236506,18.85
2026-02-22 12:00:00,18.7,19.2,17.2,20.2,21.3,8.946671599968678,19.475
2026-02-25 07:00:00,35.7,25.9,24.9,25.5,27.4,4.110915404371114,25.924999999999997
2026-02-25 08:00:00,35.9,26.6,25.2,27.7,26.2,3.91298073017877,26.425
2026-02-25 09:00:00,35.6,26.1,24.0,28.2,28.2,7.5515377513175945,26.625
2026-02-25 10:00:00,35.4,28.9,25.8,33.4,29.0,10.67657255439181,29.275
2026-02-25 11:00:00,36.9,30.7,27.7,36.1,31.2,11.07037313400093,31.425
2026-02-25 12:00:00,33.2,33.5,26.3,35.6,32.8,12.52332745110108,32.05
2026-02-26 05:00:00,25.0,22.9,17.3,21.8,20.0,11.928799278670711,20.5
2026-02-26 08:00:00,27.6,23.9,19.0,23.3,22.6,9.903082551255943,22.200000000000003
2026-02-26 09:00:00,35.4,26.9,24.4,30.1,26.8,8.646222228115716,27.049999999999997
2026-02-26 11:00:00,35.7,30.1,26.5,25.4,27.2,7.356469026320916,27.3
2026-02-26 12:00:00,40.6,31.2,34.2,27.7,27.3,10.785835934051782,30.1
2026-02-27 01:00:00,34.8,30.7,26.8,31.2,30.1,6.683310855649562,29.7
2026-02-27 09:00:00,33.8,28.1,23.4,25.4,26.4,7.603591850450544,25.825000000000003
2026-02-27 10:00:00,39.4,26.6,26.1,29.1,26.6,4.996333582186937,27.1
2026-02-27 11:00:00,39.3,28.4,27.6,29.4,26.9,3.8293745141870312,28.074999999999996
2026-02-27 12:00:00,28.9,29.6,22.6,28.8,28.1,11.645627349333203,27.275
2026-03-01 08:00:00,30.0,27.6,21.2,27.8,24.2,12.447926302665179,25.200000000000003
2026-03-01 09:00:00,29.5,26.5,21.1,27.1,22.7,11.9661620405203,24.35
2026-03-02 09:00:00,7.4,19.9,17.0,21.1,22.4,11.467994440875932,20.1
2026-03-02 10:00:00,8.7,20.5,17.4,21.8,22.7,11.245663659478355,20.6
2026-03-03 01:00:00,21.3,26.8,20.7,25.3,27.9,12.583667690767857,25.175
2026-03-03 04:00:00,39.0,29.3,26.8,33.4,31.7,9.492872169330965,30.3
2026-03-03 06:00:00,37.8,28.7,25.3,33.8,30.7,12.036883424542888,29.625
2026-03-03 07:00:00,38.7,29.8,27.0,32.6,29.1,7.807009463358262,29.625
2026-03-03 08:00:00,39.3,29.5,27.3,33.5,27.3,9.94376959151052,29.4
2026-03-03 09:00:00,40.2,32.4,26.9,30.5,27.1,9.18730243681745,29.225
2026-03-03 10:00:00,41.9,36.0,29.2,29.9,26.6,13.076708387628551,30.425
2026-03-03 13:00:00,,40.9,33.8,42.4,33.3,12.555520279240543,37.599999999999994
2026-03-04 06:00:00,17.8,22.1,16.6,18.8,19.1,11.804338961313121,19.150000000000002
2026-03-04 07:00:00,17.9,20.9,17.0,20.5,19.4,9.00843982927261,19.45
2026-03-04 09:00:00,32.7,24.7,21.1,23.3,23.1,6.430002624849081,23.049999999999997
2026-03-04 10:00:00,34.2,27.4,22.2,25.6,25.5,8.60769475981774,25.175
2026-03-05 04:00:00,30.1,22.9,19.9,25.3,25.7,11.386805904322976,23.450000000000003
2026-03-05 13:00:00,32.7,29.3,26.1,25.2,21.3,12.925594367832744,25.475
2026-03-09 01:00:00,20.8,21.3,17.9,20.7,23.4,10.889354593468012,20.825000000000003
2026-03-09 02:00:00,18.5,20.9,16.7,18.0,20.5,10.576894222166032,19.025
2026-03-09 03:00:00,17.0,19.1,15.5,18.0,19.4,9.844469525927416,18.0
2026-03-10 10:00:00,18.5,18.5,16.7,20.7,21.5,11.23956753019718,19.35
2026-03-19 08:00:00,29.6,28.0,22.0,29.1,24.4,12.643352891173405,25.875
2026-03-19 09:00:00,29.3,28.2,22.7,27.6,25.4,9.598295677243243,25.974999999999998
2026-03-19 10:00:00,27.4,27.1,21.3,27.4,27.3,11.58463344923928,25.775
2026-03-29 09:00:00,24.0,26.3,23.0,29.3,23.3,11.593279235032274,25.475
2026-03-29 10:00:00,28.2,26.1,25.1,29.9,28.2,7.8625765892012405,27.325000000000003
2026-03-29 11:00:00,21.3,26.6,21.8,26.1,24.6,8.709336077240314,24.775000000000002
2026-04-09 09:00:00,30.1,27.6,21.4,26.4,24.7,10.763897736548467,25.025
2026-04-10 06:00:00,,19.9,15.2,18.3,19.7,11.874481220588443,18.275000000000002
2026-04-10 07:00:00,,21.8,16.3,18.5,20.9,12.791776754987074,19.375
