datetime_utc,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,rh,temp,pema_quant_no2
2025-10-31 15:00:00,0.0464564999999999,-0.0165846666666666,0.0031738333333333,-0.0018273333333333,30.939385166666668,27.665924,4.8
2025-11-03 16:00:00,0.1863628813559322,-0.0004074576271186,0.0040399999999999,0.0138738983050847,44.91659033898305,19.43320881355932,12.7
2025-11-05 03:00:00,0.1449868333333333,0.0032671666666666,-0.0018523333333333,0.0192005,37.689246,11.692964833333331,24.8
2025-11-05 05:00:00,0.1185431666666666,0.0035868333333333,-0.0010583333333333,0.0182621666666666,40.9108845,10.672171166666669,23.3
2025-11-07 01:00:00,0.0839356666666666,0.0007601666666666,-0.0096938333333333,0.0195428333333332,38.876933333333334,9.858812666666667,21.4
2025-11-07 10:00:00,0.1197553333333333,0.0035403333333333,0.0137341666666666,0.0149826666666666,50.970463333333335,4.8243495,20.5
2025-11-08 18:00:00,0.0721356666666666,-0.0179638333333333,0.0029801666666666,0.0030233333333333,25.727827666666663,29.453609833333335,5.2
2025-11-08 19:00:00,0.0511498333333332,-0.0078628333333333,-0.0050064999999999,0.0155109999999999,29.001471666666667,25.099278666666667,5.3
2025-11-09 02:00:00,0.1632151666666667,0.0012461666666666,-0.0074464999999999,0.0161366666666666,41.98770783333333,13.720110333333333,26.5
2025-11-09 03:00:00,0.2935321666666667,0.0024613333333333,-0.0033019999999999,0.0156419999999999,44.492355833333335,13.327976,25.6
2025-11-12 16:00:00,0.0591342372881355,-0.0038335593220338,-0.0051118644067796,0.0153072881355932,33.02228033898305,12.087940338983053,12.3
2025-11-12 17:00:00,0.0655716666666667,-0.0047358333333333,-0.0059699999999999,0.0156749999999999,30.447769666666662,13.137875333333334,12.8
2025-11-12 18:00:00,0.0719438333333333,-0.0068763333333333,-0.0047436666666666,0.0147121666666666,26.492674166666667,16.181370833333332,13.4
2025-11-13 23:00:00,0.0816348333333332,-0.0019164999999999,-0.0074925,0.0146131666666666,43.3167,11.654733166666666,12.8
