datetime_utc,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,rh,temp,pha_quant_no2
2025-10-09 22:00:00,0.127326,0.0208046666666666,0.0103889999999999,0.0198513333333333,27.164454666666668,15.537617,27.7
2025-10-09 23:00:00,0.1763384999999999,0.0244591666666666,0.0116114999999999,0.0190511666666666,36.598895166666665,12.997445166666669,33.4
2025-10-10 00:00:00,0.1565386666666666,0.0237959999999999,0.0106525,0.0188046666666666,44.92450733333333,11.154530333333334,28.0
2025-10-10 01:00:00,0.1281911666666667,0.0221029999999999,0.0106288333333333,0.0175133333333333,51.185198666666665,9.802993666666667,24.8
2025-10-10 02:00:00,0.0987376666666666,0.0191621666666667,0.011167,0.015299,51.888396166666666,8.999953333333334,21.5
2025-10-10 03:00:00,0.0874393333333333,0.0180953333333333,0.011925,0.0131326666666666,52.197239,8.382667666666666,18.6
2025-10-10 04:00:00,0.0822738333333333,0.0172609999999999,0.0121463333333333,0.0121684999999999,53.61890183333333,7.825357333333334,16.8
2025-10-10 05:00:00,0.0790918333333333,0.0169983333333333,0.0127651666666666,0.0109801666666666,54.674010833333334,7.354895333333333,16.8
2025-10-10 06:00:00,0.0766535,0.0166661666666666,0.0131818333333333,0.0104851666666666,55.71620133333333,6.870287,17.6
2025-10-10 07:00:00,0.0714588333333333,0.0159126666666666,0.0134043333333333,0.0102104999999999,55.497643833333335,6.7582295,17.6
2025-10-10 08:00:00,0.068234,0.0156541666666666,0.0135201666666666,0.0099203333333333,55.093028833333335,6.6443825,17.2
2025-10-10 09:00:00,0.0795964999999999,0.0160096666666667,0.014241,0.0095291666666666,56.8728625,6.223458333333333,15.6
2025-10-10 10:00:00,0.09148,0.0167563333333333,0.0155394999999999,0.0090459999999999,57.461929,5.919054666666667,15.8
2025-10-10 11:00:00,0.1263068333333333,0.0172014999999999,0.0186868333333333,0.0086819999999999,56.725963666666665,6.588347,17.6
2025-10-10 12:00:00,0.1134106666666666,0.0137088333333333,0.01931,0.0054809999999999,45.442876,11.4030775,10.5
2025-10-10 13:00:00,0.1270506666666666,0.0115053333333333,0.0229171666666666,0.0027863333333333,36.44465233333333,16.323060333333334,6.0
2025-10-10 14:00:00,0.117834,0.0096861666666666,0.0250851666666666,0.0015121666666666,29.71502733333333,19.5552755,5.9
2025-10-10 15:00:00,0.0739374999999999,0.0055451666666666,0.0242886666666666,-7.883333333336129e-05,23.826547,22.789577,5.9
2025-10-10 16:00:00,0.0739054237288135,0.0051077966101695,0.0247964406779661,0.0011603389830508,21.03179491525424,25.10843,6.0
2025-10-10 17:00:00,0.0867621666666666,0.0054814999999999,0.0241235,0.0034621666666666,19.771153,26.824854333333334,6.1
2025-10-10 18:00:00,0.0912201666666667,0.0092519999999999,0.0208774999999999,0.0101966666666666,20.82058766666667,27.089009833333332,7.3
2025-10-10 19:00:00,0.099545,0.0127849999999999,0.0171541666666666,0.0160848333333333,23.947649,26.117862333333335,9.6
2025-10-10 20:00:00,0.1067833333333332,0.0152886666666666,0.0145951666666667,0.0200991666666666,26.515688166666667,24.89765866666667,13.0
2025-10-10 21:00:00,0.1234894999999999,0.0179735,0.0142375,0.0211711666666666,29.645627,22.362108833333338,15.1
2025-10-10 22:00:00,0.1299421666666666,0.0228408333333333,0.0082521666666666,0.0256411666666666,39.683009166666665,17.261782833333335,25.1
2025-10-10 23:00:00,0.1484993333333332,0.0234466666666666,0.0089954999999999,0.0233616666666666,45.14802983333333,15.6227945,26.3
2025-10-11 00:00:00,0.1596995,0.0231253333333333,0.0104308333333332,0.0210334999999999,49.38320483333333,14.488746166666669,26.7
2025-10-11 01:00:00,0.1634971666666667,0.0228625,0.0115053333333333,0.0188298333333333,53.42914716666667,13.3020545,24.7
2025-10-11 02:00:00,0.1454948333333333,0.0214013333333333,0.011796,0.0170111666666666,55.332,12.8359415,20.9
2025-10-11 03:00:00,0.1782093333333333,0.0221198333333332,0.0162809999999999,0.0135025,57.43613533333333,12.441776833333334,21.5
2025-10-11 04:00:00,0.1638428333333333,0.0205893333333333,0.0169744999999999,0.0111321666666666,55.17481466666667,13.723677,20.7
2025-10-11 05:00:00,0.1394396666666666,0.0189194999999999,0.0164878333333333,0.0094501666666666,51.96412383333333,15.195414833333333,20.3
2025-10-11 06:00:00,0.1354568333333332,0.0175263333333333,0.0153694999999999,0.0087769999999999,50.506108833333336,16.089139666666668,19.4
2025-10-11 07:00:00,0.1476921666666666,0.0187865,0.0164941666666666,0.0081801666666666,51.95828,16.2160385,19.2
2025-10-11 08:00:00,0.1295225,0.0180776666666666,0.0153975,0.0083318333333333,52.9291515,16.136435833333334,18.5
2025-10-11 09:00:00,0.1345181666666667,0.0174971666666666,0.0153073333333333,0.0082265,53.3900095,16.0981655,18.3
2025-10-11 10:00:00,0.1592515,0.0176846666666666,0.0165153333333333,0.0076138333333333,54.074428833333336,16.036241666666665,18.8
2025-10-11 11:00:00,0.1676015,0.0174075,0.0180236666666667,0.0075013333333333,53.10217183333333,16.233284666666666,20.3
2025-10-11 12:00:00,0.1688398333333333,0.015688,0.0198861666666667,0.0064753333333333,50.546547333333336,17.542296,16.6
2025-10-11 13:00:00,0.1869906666666667,0.0123636666666666,0.0229935,0.0045844999999999,44.30957816666667,20.4969485,9.0
2025-10-11 14:00:00,0.1057721666666667,0.0082101666666666,0.0229626666666666,0.0045218333333333,37.177062,23.932912333333334,4.5
2025-10-11 15:00:00,0.0876124999999999,0.0071171666666666,0.0222115,0.0067134999999999,35.14211183333333,25.743702166666665,4.8
2025-10-11 16:00:00,0.0853730508474576,0.0071816949152542,0.0224659322033898,0.0080345762711864,33.172705423728814,27.680519661016948,5.5
2025-10-11 17:00:00,0.0981288333333332,0.0097635,0.020326,0.0127946666666666,34.03857466666667,27.365753333333338,6.0
2025-10-11 18:00:00,0.1040354999999999,0.0088425,0.0210154999999999,0.0104441666666666,31.446348833333335,28.8553645,8.4
2025-10-11 19:00:00,0.1254634999999999,0.016143,0.0132443333333333,0.0220558333333333,37.61733866666667,25.161727833333337,10.2
2025-10-11 20:00:00,0.1975188333333333,0.017778,0.0117603333333333,0.0237788333333333,42.818780833333335,23.876846,10.5
2025-10-11 21:00:00,0.1198039999999999,0.0178833333333333,0.0115996666666666,0.0224171666666666,46.1199595,22.62051,11.7
2025-10-11 22:00:00,0.1236876666666666,0.0192731666666666,0.0105758333333333,0.0224233333333333,50.71403333333333,20.9700755,16.8
2025-10-11 23:00:00,0.1209906666666666,0.0181361666666666,0.0119248333333333,0.0205343333333333,51.93274783333333,20.5727095,20.0
2025-10-12 00:00:00,0.1272135,0.017719,0.0125673333333333,0.0182296666666667,52.93627766666667,20.411776,15.5
2025-10-12 01:00:00,0.1063691666666666,0.0158388333333333,0.0134111666666666,0.0170701666666666,53.43059916666667,20.101011,11.8
2025-10-12 02:00:00,0.1288116666666667,0.0161609999999999,0.0138971666666666,0.0151278333333333,54.425765166666665,19.759726333333333,12.8
2025-10-12 03:00:00,0.1177096666666666,0.0160353333333333,0.0135399999999999,0.0145656666666666,56.192211,19.047747166666667,13.8
2025-10-12 04:00:00,0.1171924999999999,0.0159254999999999,0.0138126666666666,0.0132396666666666,58.08931583333333,18.323362,14.9
2025-10-12 05:00:00,0.104103,0.0152701666666666,0.013813,0.0128783333333333,59.64758116666667,17.512743166666667,13.8
2025-10-12 06:00:00,0.0899598333333334,0.0145218333333333,0.014185,0.0136913333333333,59.4776225,17.326022666666667,12.9
2025-10-12 07:00:00,0.0765668333333333,0.0141736666666666,0.0140143333333333,0.0150601666666666,60.541984,17.361271333333335,12.9
2025-10-12 08:00:00,0.0750488333333332,0.0146371666666666,0.0137843333333333,0.015176,62.95619816666667,17.0098115,13.6
2025-10-12 09:00:00,0.0795698333333334,0.014557,0.0138171666666666,0.0157966666666666,64.1353375,17.064091333333334,13.7
2025-10-12 10:00:00,0.0795208333333333,0.013741,0.0149418333333333,0.0152846666666666,62.855151666666664,17.399404166666667,11.5
2025-10-12 11:00:00,0.0688583333333333,0.0123193333333333,0.0164396666666666,0.0129154999999999,57.82985383333333,17.471612166666667,8.5
2025-10-12 12:00:00,0.0689815,0.0115246666666666,0.0170181666666666,0.0124221666666666,53.115746333333334,17.825570833333334,6.9
2025-10-12 13:00:00,0.073767,0.0116398333333333,0.0168631666666666,0.0131513333333333,51.07577533333333,18.535711833333337,6.8
2025-10-12 14:00:00,0.0785751666666667,0.012614,0.016446,0.014162,51.40876933333333,18.967859333333333,7.5
2025-10-12 15:00:00,0.0820453333333333,0.014448,0.0149456666666666,0.0179088333333333,55.120154,18.437853,10.5
2025-10-12 16:00:00,0.0871801694915254,0.0161194915254237,0.0135411864406779,0.0206581355932203,60.91719322033898,17.845552372881357,14.8
2025-10-12 17:00:00,0.0923779999999999,0.0171333333333333,0.0127541666666666,0.0213678333333333,65.85866133333333,17.280116166666666,16.5
2025-10-12 18:00:00,0.0913281666666666,0.0172356666666667,0.0130703333333333,0.0211461666666666,69.12506166666667,17.316955666666665,15.9
2025-10-12 19:00:00,0.0881324999999999,0.0166896666666666,0.0134988333333332,0.0202356666666666,71.11241616666666,17.421131833333334,14.8
2025-10-12 20:00:00,0.0821586666666667,0.0159699999999999,0.0141176666666666,0.0194333333333333,71.4846505,17.3159915,13.8
2025-10-12 21:00:00,0.0849754999999999,0.0157036666666666,0.0147286666666666,0.0192988333333333,71.76010316666667,16.990341666666666,13.6
2025-10-12 22:00:00,0.0842886666666666,0.0154881666666666,0.0147983333333333,0.0193931666666666,72.32726566666666,16.8740255,13.6
2025-10-12 23:00:00,0.0800198333333334,0.0153226666666666,0.0148536666666666,0.0192749999999999,73.00691033333334,16.910113666666668,13.7
2025-10-13 00:00:00,0.0743643333333333,0.0147721666666666,0.0149436666666666,0.0185994999999999,73.30659433333334,16.9981305,12.9
2025-10-13 01:00:00,0.0703224999999999,0.0143761666666666,0.0148551666666666,0.0177498333333333,73.47988,17.122095166666668,12.1
2025-10-13 02:00:00,0.064724,0.0139078333333333,0.0150289999999999,0.0160136666666667,73.45562966666667,17.073637833333333,10.7
2025-10-13 03:00:00,0.0607888333333333,0.0134689999999999,0.0151276666666666,0.0147795,73.40755766666666,16.702893,10.2
2025-10-13 04:00:00,0.0562155,0.0132131666666666,0.0151946666666666,0.0140091666666666,72.84864666666667,16.328090666666668,10.2
2025-10-13 05:00:00,0.0544729999999999,0.0133118333333333,0.015133,0.0142491666666666,73.731803,16.050443666666666,10.8
2025-10-13 06:00:00,0.0525806666666666,0.013198,0.0150408333333333,0.01425,73.9570475,16.058358,10.5
2025-10-13 07:00:00,0.0519483333333333,0.0134078333333332,0.0148435,0.014622,73.957668,16.096399833333333,10.7
2025-10-13 08:00:00,0.0566811666666666,0.0136068333333333,0.0150764999999999,0.0152408333333333,74.21281716666667,16.261234,11.0
2025-10-13 09:00:00,0.0537486666666666,0.013651,0.0150724999999999,0.0153359999999999,73.79511,16.386595,11.4
2025-10-13 10:00:00,0.0598058333333333,0.0139064999999999,0.0151281666666666,0.0157813333333333,73.85700566666667,16.4638295,11.7
2025-10-13 11:00:00,0.0678114999999999,0.0141339999999999,0.0151988333333333,0.0159923333333333,73.99614966666667,16.470664333333332,11.7
2025-10-13 12:00:00,0.0656439999999999,0.0140356666666666,0.0154666666666666,0.0156673333333333,73.70903483333333,16.460447166666665,11.4
2025-10-13 13:00:00,0.0681131666666667,0.0140124999999999,0.0156281666666666,0.0161778333333333,73.340065,16.494084166666667,11.5
