datetime_utc,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,rh,temp,pha_quant_no2
2025-10-31 15:00:00,0.0855796666666666,-0.0164103333333333,0.0134054999999999,0.0195295,42.267303,20.433401,5.3
2025-11-03 16:00:00,0.2435781355932204,-0.0078961016949152,0.0154815254237287,0.0280550847457626,46.46129593220339,18.30063813559322,13.4
2025-11-05 03:00:00,0.1228428333333332,-0.0041626666666666,0.0041005,0.0401626666666666,41.65238083333333,8.415702333333334,23.9
2025-11-05 05:00:00,0.1511501666666667,-0.0019809999999999,0.0046651666666666,0.0371541666666666,51.01373,6.292952666666666,24.5
2025-11-07 01:00:00,0.1086363333333333,-0.0043253333333332,0.0037105,0.0382426666666666,45.380938666666665,6.2449015,22.5
2025-11-07 10:00:00,0.11235,-0.0048536666666666,0.0063206666666666,0.0328178333333333,62.69150666666667,0.9267566666666668,22.1
2025-11-08 18:00:00,0.0724971666666666,-0.0183286666666666,0.015027,0.0247733333333333,31.507925,24.569494833333337,5.7
2025-11-08 19:00:00,0.0715196666666666,-0.0166209999999999,0.0136951666666666,0.0274335,28.0002665,24.785168833333337,5.8
2025-11-09 02:00:00,0.1792508333333333,-0.0041551666666666,0.005185,0.0352433333333332,54.4572245,9.346942,28.4
2025-11-09 03:00:00,0.2148228333333333,-0.0042251666666666,0.0067408333333333,0.0331781666666666,52.093219166666664,9.594228666666666,26.9
2025-11-12 16:00:00,0.0819038983050847,-0.009972033898305,0.0080955932203389,0.0320037288135593,34.652506949152546,10.069284745762712,14.4
2025-11-12 17:00:00,0.0840179999999999,-0.0101811666666666,0.0101383333333333,0.0319431666666666,31.484038166666668,11.253918666666667,14.6
2025-11-12 18:00:00,0.0828326666666666,-0.0105235,0.0095866666666666,0.0323284999999999,29.527236333333335,12.640588,13.2
2025-11-13 23:00:00,0.0879066666666666,-0.0079198333333332,0.0059438333333333,0.0324631666666667,47.77469216666667,9.040406333333332,16.4
2025-11-14 19:00:00,0.0862493333333332,-0.0088941666666667,0.0069188333333333,0.0334838333333333,27.020371833333332,14.361342,11.3
2025-11-16 19:00:00,0.0693289999999999,-0.012218,0.007967,0.0298103333333333,28.350236833333337,15.8986095,8.1
2025-11-19 13:00:00,0.1717671666666667,-0.0079961666666666,0.0128301666666666,0.0287848333333333,47.5667445,6.0297235,22.0
2025-11-22 01:00:00,0.2218813333333333,-0.0029545,0.0095903333333333,0.0321463333333333,64.94774116666666,9.222131333333332,25.2
2025-11-22 10:00:00,0.2275056666666666,-0.0062858333333333,0.0144804999999999,0.0278154999999999,71.195373,9.861458833333334,17.9
2025-11-22 11:00:00,0.2776261666666666,-0.0053976666666666,0.0216445,0.0282565,74.047376,9.596338166666667,18.3
2025-11-22 13:00:00,0.3506511666666666,-0.00495,0.0292818333333333,0.0284415,79.78017083333333,9.6962005,18.5
2025-11-23 01:00:00,0.1106246666666667,-0.0069331666666666,0.0065206666666666,0.0336806666666666,50.867395,5.093306,19.5
2025-11-23 14:00:00,0.1729986666666666,-0.0129796666666666,0.0173159999999999,0.0217251666666666,33.8272525,12.227514166666667,13.1
2025-11-23 15:00:00,0.0880306666666666,-0.015654,0.0104241666666666,0.0252114999999999,28.015916,12.975740166666666,10.8
2025-11-23 16:00:00,0.0883010169491525,-0.0118045762711864,0.0084235593220338,0.0300466101694915,29.283162372881357,11.587587288135593,12.9
2025-11-23 17:00:00,0.0993546666666667,-0.0095613333333333,0.007272,0.0337426666666666,32.0954495,10.6335565,14.3
2025-11-23 18:00:00,0.0928533333333333,-0.0084529999999999,0.0069056666666666,0.0354931666666666,34.453306,9.918513166666669,15.6
2025-11-23 22:00:00,0.1796751666666666,-0.002089,0.0058914999999999,0.0371588333333333,49.466126,8.08837,27.6
2025-11-24 00:00:00,0.3288913333333333,-0.001333,0.0219176666666666,0.0334821666666667,53.4737695,7.330777333333334,28.7
2025-11-24 05:00:00,0.1143425,-0.0054441666666666,0.0044161666666666,0.0339226666666666,71.30435383333334,3.7161386666666663,18.2
2025-11-25 15:00:00,0.1602133333333333,-0.0108111666666667,0.0122911666666666,0.0250853333333333,45.072924666666665,14.923416,11.4
2025-11-26 01:00:00,0.142096,-0.0025275,0.0057361666666666,0.0393878333333333,80.66593233333333,11.828615333333332,19.8
2025-11-26 03:00:00,0.1287811666666666,-0.0041553333333333,0.005983,0.0368656666666666,85.855505,11.776377,19.2
2025-11-28 15:00:00,0.0736956666666667,-0.0112784999999999,0.0085423333333333,0.0319053333333333,28.977381333333337,10.700022,15.0
2025-11-28 16:00:00,0.06494,-0.0114433898305084,0.0084981355932203,0.0323671186440678,26.093347627118643,12.018670169491523,14.8
2025-11-30 05:00:00,0.1402993333333334,-0.0037415,0.0056828333333333,0.0337668333333333,47.778677,1.5343625,25.4
2025-11-30 14:00:00,0.1631705,-0.0062159999999999,0.0086028333333333,0.0354726666666666,45.464506666666665,7.4724035,22.4
2025-12-02 06:00:00,0.1426103333333333,-0.003186,0.0074001666666667,0.0324508333333333,49.65852233333333,-0.2371548333333333,23.5
2025-12-02 09:00:00,0.1106854999999999,-0.004635,0.0056566666666666,0.0328963333333333,43.79075,3.1950856666666665,26.2
2025-12-02 23:00:00,0.1034173333333333,-0.0059633333333333,0.0054348333333333,0.0325829999999999,77.10437333333333,4.561822,16.5
2025-12-03 19:00:00,0.0823599999999999,-0.0085948333333333,0.0070344999999999,0.0353096666666666,32.212525666666664,10.680655333333334,15.5
2025-12-04 04:00:00,0.2115169999999999,-0.0028331666666666,0.011782,0.031943,62.53370533333333,0.4893381666666667,24.4
2025-12-04 05:00:00,0.1687766666666666,-0.0038683333333333,0.0080478333333333,0.0315345,58.1337435,1.5462088333333333,24.4
2025-12-04 18:00:00,0.0880478333333333,-0.0103353333333333,0.0081924999999999,0.0321666666666666,30.809984333333333,10.457671666666666,13.6
2025-12-04 19:00:00,0.0842824999999999,-0.0094818333333333,0.0076313333333333,0.0333625,30.698379166666665,10.311318,15.0
2025-12-05 05:00:00,0.0533618333333333,-0.0064134999999999,0.0056596666666666,0.0375265,32.13497133333333,-5.669868666666667,19.9
2025-12-05 10:00:00,0.0588555,-0.0060138333333333,0.0055568333333333,0.035917,35.4796655,-9.302982166666666,20.4
2025-12-06 01:00:00,0.1393216666666666,-0.0034433333333333,0.0068418333333333,0.0354818333333333,42.733627,2.192366,24.3
2025-12-06 06:00:00,0.1383948333333333,-0.0044433333333332,0.0060773333333333,0.0323244999999999,46.86206966666666,1.6425936666666667,22.2
2025-12-06 15:00:00,0.2528913333333333,-0.0041065,0.0180568333333333,0.0294033333333333,46.6341545,8.310561333333334,27.0
2025-12-06 21:00:00,0.1201591666666666,-0.0045913333333333,0.0061796666666666,0.0352508333333332,49.2559145,9.178999666666666,21.5
2025-12-06 23:00:00,0.234607,-0.001242,0.0117069999999999,0.0335096666666666,62.769344833333335,4.578090666666666,26.7
2025-12-07 00:00:00,0.2402818333333333,-0.0017993333333333,0.0120628333333333,0.0328026666666666,66.60372316666667,3.1294986666666667,24.2
