datetime_utc,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,rh,temp,dpw_quant_no2
2025-10-31 15:00:00,0.0989328333333333,-0.0218033333333333,0.0224544999999999,0.0122788333333333,36.043495166666666,23.185988333333334,6.2
2025-11-03 16:00:00,0.248864406779661,-0.0105838983050847,0.0178611864406779,0.0208394915254237,40.38749711864407,20.284860169491527,16.2
2025-11-05 03:00:00,0.1283731666666667,-0.0105621666666666,0.0313518333333333,0.0313799999999999,30.906001333333332,13.607499666666667,25.9
2025-11-05 05:00:00,0.165538,-0.009119,0.0313954999999999,0.0297093333333333,33.86660833333333,12.549740833333331,24.4
2025-11-07 01:00:00,0.1100918333333333,-0.0103271666666666,0.0322243333333333,0.0313748333333333,33.93397933333333,10.763572666666668,21.4
2025-11-07 10:00:00,0.1281558333333333,-0.0090756666666667,0.0293003333333333,0.0273688333333333,41.223708,6.932927666666667,21.0
2025-11-08 18:00:00,0.0853816666666666,-0.0258995,0.020098,0.0118476666666666,28.294884833333334,26.539737666666667,6.6
2025-11-08 19:00:00,0.0929115,-0.0218625,0.0228143333333333,0.0189688333333333,26.041797166666665,25.8676895,6.0
2025-11-09 02:00:00,0.1897449999999999,-0.0097908333333333,0.0300998333333333,0.0271294999999999,35.07252183333333,15.275265333333332,26.8
2025-11-09 03:00:00,0.2101023333333333,-0.0091186666666666,0.030098,0.0264288333333333,35.801476666666666,15.0729615,25.9
2025-11-12 16:00:00,0.0952913559322033,-0.0139269491525423,0.0266091525423728,0.0261733898305084,30.104868644067796,12.610618813559322,15.8
2025-11-12 17:00:00,0.0967875,-0.0146508333333333,0.0272588333333333,0.0260828333333333,27.637912166666663,13.4499105,16.3
2025-11-12 18:00:00,0.0969448333333333,-0.0158381666666666,0.0270278333333333,0.0244246666666666,25.39475283333333,15.3063655,15.6
2025-11-13 23:00:00,0.1122741666666666,-0.0117288333333333,0.0304585,0.0263503333333333,40.6667515,12.356594333333334,14.9
2025-11-14 19:00:00,0.0969443333333334,-0.0161096666666666,0.0272591666666666,0.0216195,22.848321333333335,17.8279005,13.2
2025-11-16 19:00:00,0.0895403333333333,-0.0161413333333333,0.0279783333333333,0.0229711666666666,25.239028166666667,17.657276166666666,10.2
2025-11-19 13:00:00,0.1581295,-0.0103441666666666,0.0260799999999999,0.0242931666666666,36.969176,8.8659595,23.1
2025-11-22 01:00:00,0.2149796666666666,-0.0095941666666666,0.0284271666666666,0.0249785,47.336428166666664,13.444786833333334,25.6
2025-11-22 10:00:00,0.266914,-0.0096526666666666,0.0145371666666666,0.0219668333333333,54.40504283333333,12.185359333333333,19.1
2025-11-22 11:00:00,0.260464,-0.0095573333333333,0.0147646666666666,0.0221846666666666,55.121675,12.598412666666666,19.4
2025-11-22 13:00:00,0.320767,-0.0090628333333333,0.0049478333333333,0.0224159999999999,58.92335533333333,12.4213195,19.3
2025-11-23 01:00:00,0.1150503333333333,-0.0120696666666667,0.0287431666666666,0.0270279999999999,39.51013966666667,9.3110785,19.2
2025-11-23 14:00:00,0.1868701666666667,-0.0151415,0.0158829999999999,0.0164771666666666,30.898112,14.485635333333333,14.6
2025-11-23 15:00:00,0.0982816666666666,-0.0164831666666667,0.0247894999999999,0.0220686666666666,27.249006333333337,13.9480695,12.4
2025-11-23 16:00:00,0.0885274576271186,-0.0162220338983051,0.0273379661016949,0.0249766101694914,26.094220847457628,13.65573593220339,13.5
2025-11-23 17:00:00,0.0930681666666666,-0.0140649999999999,0.0277281666666666,0.0271103333333332,27.6119035,13.196384,14.8
2025-11-23 18:00:00,0.0965171666666666,-0.0125706666666666,0.0269921666666666,0.0284024999999999,29.374921166666667,12.581057333333334,15.9
2025-11-23 22:00:00,0.142474,-0.009411,0.0302014999999999,0.0292663333333333,36.115666,12.0190655,27.1
2025-11-24 00:00:00,0.1922475,-0.0082013333333333,0.0281918333333333,0.0260881666666666,38.25382716666667,10.771899666666666,26.7
2025-11-24 05:00:00,0.1285998333333333,-0.0098624999999999,0.0310135,0.0273331666666666,49.0272285,8.782845,19.3
2025-11-25 15:00:00,0.164812,-0.0131493333333332,0.0248058333333333,0.0210744999999999,39.41334833333333,16.9501335,12.2
