datetime_utc,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,rh,temp,dpw_quant_no2
2025-10-09 22:00:00,0.0876103333333333,-0.0389503333333333,0.0151821666666666,0.0271693333333333,31.693727,12.186469166666669,18.7
2025-10-09 23:00:00,0.1228053333333332,-0.0409515,0.0166901666666666,0.0250813333333333,39.054218,10.411809833333333,26.0
2025-10-10 00:00:00,0.1882646666666667,-0.0426868333333333,0.0174239999999999,0.0231828333333333,50.281388666666665,8.8215345,28.0
2025-10-10 01:00:00,0.15808,-0.0413068333333333,0.0162125,0.022064,58.52108066666666,7.537058333333333,30.7
2025-10-10 02:00:00,0.1390108333333333,-0.0401256666666666,0.0169553333333333,0.0204186666666666,64.98319383333333,6.415940833333333,24.5
2025-10-10 03:00:00,0.095504,-0.0377156666666667,0.0169118333333333,0.0195286666666666,67.98084533333333,5.680400833333334,23.6
2025-10-10 04:00:00,0.0785068333333333,-0.0371373333333333,0.0201601666666666,0.0178094999999999,69.54992816666666,5.323458,21.7
2025-10-10 05:00:00,0.0607543333333333,-0.0351878333333333,0.0178848333333332,0.0171509999999999,69.87360366666667,4.964251666666667,20.0
2025-10-10 06:00:00,0.0536134999999999,-0.0346233333333333,0.0179911666666666,0.0166013333333333,70.22733216666667,4.463346666666666,20.1
2025-10-10 07:00:00,0.0472873333333332,-0.0341285,0.018529,0.0162748333333332,70.03542283333333,4.129242666666666,20.3
2025-10-10 08:00:00,0.0479475,-0.0339896666666666,0.0187624999999999,0.0155683333333333,70.45027583333334,3.8881815,21.1
2025-10-10 09:00:00,0.064849,-0.0344831666666666,0.0196635,0.0144781666666666,70.12462083333334,3.854992833333333,20.7
2025-10-10 10:00:00,0.0831321666666666,-0.0351153333333333,0.0211883333333333,0.0135095,72.06055,3.605220166666667,21.8
2025-10-10 11:00:00,0.1337484999999999,-0.0355781666666666,0.0271903333333333,0.0128973333333333,71.68014216666667,4.031764,23.5
2025-10-10 12:00:00,0.1317428333333333,-0.0337098333333333,0.0289443333333332,0.0117268333333332,62.0135635,6.785777666666666,23.1
2025-10-10 13:00:00,0.1655733333333333,-0.0262738333333333,0.0394378333333333,0.0020398333333333,34.14760883333334,19.05053716666667,12.0
2025-10-10 14:00:00,0.0530194999999999,-0.0156769999999999,0.0442204999999999,-0.0056824999999999,20.7862425,27.828181833333332,6.8
2025-10-10 15:00:00,0.0085373333333333,-0.015622,0.0387158333333333,0.0010391666666667,17.622601,29.695137166666665,6.6
2025-10-10 16:00:00,0.0257005084745762,-0.020412033898305,0.0350315254237287,0.0077491525423729,16.32612186440678,30.7404286440678,7.5
2025-10-10 17:00:00,0.0326251666666666,-0.0247359999999999,0.0308513333333332,0.0137539999999999,17.0184545,31.187490333333333,8.9
2025-10-10 18:00:00,0.0402819999999999,-0.0284498333333333,0.0263815,0.019784,18.519622166666668,30.982227666666667,11.7
2025-10-10 19:00:00,0.0578696666666666,-0.0333373333333333,0.0223188333333333,0.0256846666666666,21.718014333333333,28.723820166666663,12.8
2025-10-10 20:00:00,0.0692875,-0.0383468333333333,0.015364,0.0317655,28.857934,23.762802666666666,14.3
2025-10-10 21:00:00,0.0760711666666666,-0.0398451666666667,0.0130681666666666,0.0330818333333333,36.746968,18.941545666666663,15.8
2025-10-10 22:00:00,0.1169703333333334,-0.0419663333333333,0.0118489999999999,0.0336601666666666,49.736104,13.858354833333332,23.4
2025-10-10 23:00:00,0.1258981666666666,-0.0420821666666667,0.0134718333333332,0.0302411666666667,58.625337333333334,12.077624166666666,26.9
2025-10-11 00:00:00,0.1448753333333333,-0.0420933333333333,0.0152858333333333,0.0257523333333333,65.10913566666666,10.871573166666666,28.2
2025-10-11 01:00:00,0.1677256666666666,-0.041384,0.0161198333333333,0.0225756666666666,72.23611966666667,9.658717,25.1
2025-10-11 02:00:00,0.1526066666666666,-0.039963,0.017127,0.0207421666666666,75.64046633333334,9.198805666666669,23.8
2025-10-11 03:00:00,0.1299239999999999,-0.0385709999999999,0.0171556666666666,0.0194739999999999,77.927835,9.143283666666669,24.5
2025-10-11 04:00:00,0.0847804999999999,-0.0353789999999999,0.0180951666666666,0.01906,71.46080516666666,11.471475666666668,22.9
2025-10-11 05:00:00,0.0677451666666666,-0.0338664999999999,0.0194583333333333,0.0164918333333333,64.53196183333333,13.004872,19.4
2025-10-11 06:00:00,0.0881553333333333,-0.0344871666666666,0.019987,0.0150706666666666,63.58017383333333,13.405548,17.7
2025-10-11 07:00:00,0.0893035,-0.0344603333333333,0.0202938333333333,0.0155391666666666,63.74271366666667,13.759233,22.4
2025-10-11 08:00:00,0.0910281666666666,-0.0341323333333333,0.0203636666666666,0.0149993333333333,62.6525555,14.073812833333331,20.0
2025-10-11 09:00:00,0.159894,-0.0362963333333333,0.0239765,0.0128433333333333,65.16516916666667,14.108404166666666,21.6
2025-10-11 10:00:00,0.1791473333333332,-0.0363545,0.0276123333333333,0.0123579999999999,67.04904533333334,13.924362166666668,20.6
2025-10-11 11:00:00,0.1176534999999999,-0.0355795,0.0226143333333333,0.0134311666666666,66.28914033333334,14.352130333333331,19.8
2025-10-11 12:00:00,0.1246239999999999,-0.0337365,0.0261956666666666,0.0113856666666666,59.402416833333334,16.287354333333333,13.4
2025-10-11 13:00:00,0.1041188333333333,-0.0276536666666666,0.0315343333333333,0.006419,46.216427833333334,21.225873166666663,9.4
2025-10-11 14:00:00,0.0231465,-0.012631,0.0452213333333333,-0.0043265,27.127239833333338,31.222308666666667,5.5
2025-10-11 15:00:00,0.0322266666666666,-0.0254351666666666,0.0293185,0.0132321666666666,32.491725833333334,28.310237333333333,6.4
2025-10-11 16:00:00,0.0180603389830508,-0.0227491525423728,0.032374406779661,0.0142477966101695,28.90711508474576,31.0899306779661,6.4
2025-10-11 17:00:00,0.060598,-0.0339788333333332,0.0208431666666666,0.0278266666666667,38.33508783333333,26.038789666666663,10.7
2025-10-11 18:00:00,0.0422523333333333,-0.0304563333333333,0.0244249999999999,0.0220843333333333,34.50690016666667,28.0028975,8.8
2025-10-11 19:00:00,0.0533974999999999,-0.0338746666666666,0.0208871666666666,0.0265986666666666,37.887698666666665,25.918042166666662,9.9
2025-10-11 20:00:00,0.0668456666666666,-0.0375548333333333,0.0170531666666666,0.0309118333333333,45.930575166666664,23.47650266666667,10.9
2025-10-11 21:00:00,0.0661801666666666,-0.0386998333333333,0.0150498333333333,0.0312801666666666,54.406550333333335,20.4185435,14.2
2025-10-11 22:00:00,0.068166,-0.0392791666666667,0.0142644999999999,0.0310449999999999,65.015961,17.7733525,16.8
2025-10-11 23:00:00,0.0768853333333333,-0.0382383333333333,0.0155639999999999,0.0281114999999999,69.37494033333333,16.946606,16.3
2025-10-12 00:00:00,0.0814493333333333,-0.0362155,0.0172141666666666,0.0248649999999999,68.87342633333333,17.424322166666666,19.7
2025-10-12 01:00:00,0.0503193333333333,-0.0345241666666666,0.0185805,0.0237273333333333,68.13574416666667,17.275073166666665,15.9
2025-10-12 02:00:00,0.0743226666666667,-0.0344915,0.0190899999999999,0.0212613333333333,68.97428466666666,17.080977833333332,11.8
2025-10-12 03:00:00,0.0734766666666666,-0.0346578333333333,0.0190488333333333,0.0200191666666666,71.455448,16.670196166666667,12.4
2025-10-12 04:00:00,0.0602771666666667,-0.0337124999999999,0.0193375,0.019768,73.314049,16.128664166666667,13.9
2025-10-12 05:00:00,0.0548259999999999,-0.0328534999999999,0.0197233333333333,0.0186061666666667,72.5886225,15.534304833333334,13.3
2025-10-12 06:00:00,0.0489589999999999,-0.032837,0.0196149999999999,0.0191216666666666,74.46103466666666,14.865661666666666,14.2
2025-10-12 07:00:00,0.0452161666666666,-0.0334415,0.0194975,0.0204911666666666,76.75488,14.818270166666666,16.2
2025-10-12 08:00:00,0.0364853333333333,-0.0338051666666666,0.0190626666666666,0.0214765,81.94947366666666,14.555061666666669,16.3
2025-10-12 09:00:00,0.0381818333333333,-0.0345123333333333,0.0192801666666666,0.0206716666666666,83.87749183333334,14.597789166666669,16.4
2025-10-12 10:00:00,0.0302013333333333,-0.0327361666666666,0.019921,0.0203285,82.2427415,14.7307165,15.5
2025-10-12 11:00:00,0.0239223333333333,-0.0312068333333333,0.0214856666666666,0.0190789999999999,74.1453505,14.872441333333333,12.7
2025-10-12 12:00:00,0.0234134999999999,-0.0300479999999999,0.0228114999999999,0.018338,65.674385,15.580807833333331,10.8
2025-10-12 13:00:00,0.0242546666666666,-0.0295023333333332,0.0238329999999999,0.0179943333333333,60.407283,16.876893833333334,11.4
2025-10-12 14:00:00,0.0284836666666666,-0.0305786666666667,0.0222791666666666,0.0200401666666666,61.5415745,17.019091166666666,7.9
2025-10-12 15:00:00,0.0298403333333333,-0.0332251666666666,0.0200401666666666,0.0238301666666666,68.842277,16.225682166666665,11.4
2025-10-12 16:00:00,0.0454025423728813,-0.034996440677966,0.0190650847457627,0.0254430508474576,76.16175966101694,15.778738983050848,19.8
2025-10-12 17:00:00,0.0473976666666666,-0.0357228333333333,0.018243,0.0264793333333333,84.59988483333333,15.240747,19.8
2025-10-12 18:00:00,0.0496543333333333,-0.0363018333333333,0.0183971666666666,0.0258921666666666,91.5598375,15.210782833333331,18.5
2025-10-12 19:00:00,0.0397948333333333,-0.0354931666666666,0.0184778333333333,0.0254686666666666,96.91012766666668,15.211907333333334,16.6
2025-10-12 20:00:00,0.0349373333333333,-0.0345643333333333,0.0192444999999999,0.0246748333333333,98.23166016666669,15.011769833333334,17.4
2025-10-12 21:00:00,0.0348974999999999,-0.0342251666666666,0.0197854999999999,0.0244456666666667,99.24468283333331,14.682894333333332,18.4
2025-10-12 22:00:00,0.0332311666666667,-0.0341986666666666,0.019837,0.0244308333333333,100.0,14.602996333333332,19.1
2025-10-12 23:00:00,0.0346391666666666,-0.034041,0.0197941666666666,0.0242738333333333,100.0,14.665676666666666,19.0
2025-10-13 00:00:00,0.0325333333333333,-0.0340178333333333,0.0201221666666666,0.0234234999999999,100.0,14.756436,18.4
2025-10-13 01:00:00,0.0296468333333333,-0.0338161666666666,0.020263,0.0226055,100.0,14.851362,17.7
2025-10-13 02:00:00,0.0279273333333333,-0.0329734999999999,0.0204308333333333,0.0210815,100.0,14.817309666666668,16.1
2025-10-13 03:00:00,0.0249183333333333,-0.0323375,0.0207844999999999,0.0200563333333333,100.0,14.5093355,15.5
2025-10-13 04:00:00,0.0221358333333333,-0.0323721666666667,0.0206459999999999,0.0193898333333333,100.0,13.970816,15.2
2025-10-13 05:00:00,0.0229381666666666,-0.0329498333333333,0.0203203333333333,0.0193718333333333,100.0,13.861663833333331,16.1
2025-10-13 06:00:00,0.0225893333333333,-0.0328906666666666,0.02039,0.0194391666666666,100.0,13.852029833333331,15.7
