datetime_utc,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,rh,temp,pha_quant_no2
2025-10-09 22:00:00,0.077136,0.0162025,0.0134279999999999,0.0105371666666666,31.138429333333335,12.937115333333333,27.7
2025-10-09 23:00:00,0.1264106666666666,0.0163831666666666,0.0147493333333332,0.0080073333333333,47.585598833333336,9.865297333333334,33.4
2025-10-10 00:00:00,0.2013896666666666,0.0163771666666666,0.0167326666666666,0.0052559999999999,61.0474135,7.599415166666667,28.0
2025-10-10 01:00:00,0.1307455,0.0136003333333333,0.0183599999999999,0.0029559999999999,67.67855566666667,6.4614955,24.8
2025-10-10 02:00:00,0.1000923333333333,0.0116121666666666,0.0196418333333333,0.0009941666666666,67.03155116666667,6.194077,21.5
2025-10-10 03:00:00,0.0876436666666666,0.0106978333333332,0.0206793333333333,-0.000773,67.17101933333333,5.696919833333333,18.6
2025-10-10 04:00:00,0.0791658333333333,0.0103361666666666,0.0213271666666666,-0.0017808333333332,68.45303,5.1468455,16.8
2025-10-10 05:00:00,0.077411,0.010121,0.0218441666666666,-0.0029538333333333,70.2320835,4.4917175,16.8
2025-10-10 06:00:00,0.0649908333333332,0.0096255,0.0221345,-0.0031413333333333,70.710483,4.061490166666666,17.6
2025-10-10 07:00:00,0.0581639999999999,0.0091394999999999,0.0224113333333332,-0.0034521666666666,69.40795733333333,4.078107166666666,17.6
2025-10-10 08:00:00,0.0536323333333332,0.0091106666666666,0.0227539999999999,-0.0038828333333333,69.59793283333333,3.736679166666667,17.2
2025-10-10 09:00:00,0.0588663333333333,0.0091858333333333,0.0229896666666666,-0.0046426666666666,71.26978416666667,3.427513,15.6
2025-10-10 10:00:00,0.0617411666666666,0.0091885,0.0232835,-0.0049006666666666,69.26273966666666,3.5981278333333333,15.8
2025-10-10 11:00:00,0.0906583333333334,0.0094763333333333,0.0243728333333333,-0.005462,68.882703,4.0976695,17.6
2025-10-10 12:00:00,0.1090678333333333,0.0062566666666666,0.0234515,-0.0071283333333332,55.82906333333333,8.4690395,10.5
2025-10-10 13:00:00,0.1108438333333333,-0.0023253333333333,0.0269506666666666,-0.0154664999999999,32.46256183333333,19.349437833333333,6.0
2025-10-10 14:00:00,0.1182443333333334,-0.0040389999999999,0.0281236666666666,-0.0181293333333333,22.7786925,25.074763166666667,5.9
2025-10-10 15:00:00,0.0413571666666666,-0.0044058333333333,0.0191528333333333,-0.0140049999999999,18.032093333333332,27.763630666666668,5.9
2025-10-10 16:00:00,0.0325318644067796,-0.0037845762711864,0.008897627118644,-0.0092947457627118,15.696549661016949,30.364435084745764,6.0
2025-10-10 17:00:00,0.0217715,-0.0014083333333333,0.0007921666666666,-0.0043199999999999,14.356119,31.644208666666668,6.1
2025-10-10 18:00:00,0.0447518333333333,0.0018601666666666,-0.0048373333333333,0.0010306666666666,14.372923166666666,32.393443,7.3
2025-10-10 19:00:00,0.0862179999999999,0.0089091666666666,-0.0030854999999999,0.0086596666666666,18.780092833333335,30.334179166666665,9.6
2025-10-10 20:00:00,0.0944826666666666,0.0134499999999999,0.003949,0.0125051666666666,23.761332666666668,26.721717333333338,13.0
2025-10-10 21:00:00,0.0927761666666666,0.0151815,0.0112161666666666,0.0147001666666666,30.240951166666665,21.837553166666662,15.1
2025-10-10 22:00:00,0.1019208333333333,0.0157196666666666,0.0123783333333333,0.0157458333333333,44.8410705,15.280342,25.1
2025-10-10 23:00:00,0.1058741666666666,0.0152078333333333,0.0145655,0.0121376666666666,52.833684166666664,13.1706715,26.3
2025-10-11 00:00:00,0.1141214999999999,0.0140031666666666,0.0171454999999999,0.0087083333333333,59.512275,11.622820666666666,26.7
2025-10-11 01:00:00,0.1103483333333333,0.0127763333333333,0.0186496666666666,0.0061225,65.3919775,10.2195135,24.7
2025-10-11 02:00:00,0.0808486666666667,0.0106686666666666,0.0197853333333333,0.0050375,64.95161216666666,10.243608666666669,20.9
2025-10-11 03:00:00,0.0778689999999999,0.0097628333333333,0.0201898333333333,0.0023988333333333,66.78201483333333,10.2747225,21.5
2025-10-11 04:00:00,0.1019729999999999,0.0089113333333333,0.0204874999999999,-0.0006218333333333,63.22441083333333,11.888497166666667,20.7
2025-10-11 05:00:00,0.1087218333333333,0.0083311666666666,0.0214221666666666,-0.002367,60.57764566666667,13.1399665,20.3
2025-10-11 06:00:00,0.1041404999999999,0.0081033333333333,0.021915,-0.0032929999999999,60.24726583333333,13.736960833333333,19.4
2025-10-11 07:00:00,0.0963028333333333,0.0081483333333333,0.0221101666666666,-0.0036761666666666,61.2759115,13.944821166666667,19.2
2025-10-11 08:00:00,0.0992566666666666,0.0082904999999999,0.0223264999999999,-0.0045463333333333,62.8336715,13.931837833333333,18.5
2025-10-11 09:00:00,0.1007568333333333,0.007775,0.0223099999999999,-0.0051146666666666,64.16484,13.995125,18.3
2025-10-11 10:00:00,0.1029289999999999,0.0076583333333333,0.0229619999999999,-0.0051466666666666,64.23337133333334,13.990074333333332,18.8
2025-10-11 11:00:00,0.1405705,0.0074368333333333,0.0238706666666666,-0.0053064999999999,60.74545783333333,14.4836565,20.3
2025-10-11 12:00:00,0.1630148333333333,0.0062071666666667,0.0248899999999999,-0.0064333333333333,55.914154833333335,16.361546666666666,16.6
2025-10-11 13:00:00,0.2110103333333333,0.0011686666666666,0.0252354999999999,-0.0089305,44.347377,20.652863,9.0
2025-10-11 14:00:00,0.131677,-0.0067329999999999,0.0235501666666666,-0.0158801666666666,29.732388666666665,28.157314666666668,4.5
2025-10-11 15:00:00,0.0464076666666666,-0.0028301666666666,0.01621,-0.0064288333333333,30.0902805,28.904658333333337,4.8
2025-10-11 16:00:00,0.0898876271186441,0.0001169491525423,0.0113769491525423,-0.0010522033898305,28.976098644067797,30.004695762711865,5.5
2025-10-11 17:00:00,0.1032993333333333,0.0029033333333333,0.0082476666666666,0.0076173333333333,34.435309833333335,27.244859,6.0
2025-10-11 18:00:00,0.0775893333333333,0.0030974999999999,0.0105535,0.0032048333333333,30.240523666666668,29.515091666666667,8.4
2025-10-11 19:00:00,0.0777091666666666,0.0092976666666666,0.0112774999999999,0.0126801666666666,39.53820283333334,24.480614,10.2
2025-10-11 20:00:00,0.0803328333333333,0.0103263333333333,0.0126616666666666,0.0131313333333333,45.729836666666664,22.729626666666668,10.5
2025-10-11 21:00:00,0.0878619999999999,0.0099841666666666,0.0143386666666666,0.0115348333333333,51.119619,20.961581833333337,11.7
2025-10-11 22:00:00,0.0850469999999999,0.0103501666666667,0.0160155,0.0107356666666666,57.2588325,19.002197333333335,16.8
2025-10-11 23:00:00,0.1075733333333333,0.0088021666666666,0.0171288333333333,0.0082736666666666,60.46052383333333,18.293889,20.0
2025-10-12 00:00:00,0.0917725,0.0077009999999999,0.0187158333333333,0.0054823333333333,60.65708633333333,18.3592355,15.5
2025-10-12 01:00:00,0.0863786666666666,0.0068718333333333,0.019821,0.0040215,60.68408516666667,18.206735666666667,11.8
2025-10-12 02:00:00,0.099655,0.0067931666666666,0.0203674999999999,0.0021788333333333,62.1570925,17.9186735,12.8
2025-10-12 03:00:00,0.0899731666666666,0.0062588333333333,0.0213389999999999,0.0012448333333333,63.69540033333333,17.276317833333334,13.8
2025-10-12 04:00:00,0.0801038333333333,0.0059463333333333,0.0216321666666666,0.0010673333333333,65.8482685,16.544407833333334,14.9
2025-10-12 05:00:00,0.0700226666666666,0.0054788333333333,0.0220038333333333,0.0005353333333333,66.12020866666667,16.108751833333333,13.8
2025-10-12 06:00:00,0.0612429999999999,0.0053491666666666,0.0221505,0.0011803333333333,66.73552133333334,15.760695666666669,12.9
2025-10-12 07:00:00,0.0500554999999999,0.0053509999999999,0.0220219999999999,0.002199,67.51345266666667,15.868547666666666,12.9
2025-10-12 08:00:00,0.0497095,0.0057048333333333,0.0220466666666666,0.001869,70.78216966666666,15.434293166666668,13.6
2025-10-12 09:00:00,0.048511,0.0056986666666666,0.021643,0.002201,72.69055983333334,15.414586166666666,13.7
2025-10-12 10:00:00,0.0472488333333333,0.005601,0.0234929999999999,0.0021331666666666,70.69389783333334,15.896995833333332,11.5
2025-10-12 11:00:00,0.0361726666666666,0.0041353333333333,0.023316,0.0015113333333333,64.5551265,15.990474833333334,8.5
2025-10-12 12:00:00,0.0800776666666667,0.0036371666666666,0.0235088333333333,0.0011516666666666,58.72894566666667,16.4491295,6.9
2025-10-12 13:00:00,0.1138613333333333,0.0036788333333333,0.0234101666666666,0.0008676666666667,54.568016166666666,17.693395166666665,6.8
2025-10-12 14:00:00,0.1059823333333333,0.0050816666666666,0.0229295,0.0017814999999999,54.8074085,18.016365333333333,7.5
2025-10-12 15:00:00,0.1004903333333334,0.0069426666666667,0.0213941666666666,0.0048483333333333,59.536272333333336,17.299021333333332,10.5
2025-10-12 16:00:00,0.0862586440677966,0.0074438983050847,0.0200906779661017,0.006804406779661,65.76226694915255,16.83097593220339,14.8
2025-10-12 17:00:00,0.083017,0.0075525,0.0202036666666666,0.0076018333333333,70.92455583333333,16.3718985,16.5
2025-10-12 18:00:00,0.0991613333333333,0.0071441666666666,0.0201223333333333,0.0076158333333333,76.46092483333334,16.212319166666667,15.9
2025-10-12 19:00:00,0.1042293333333333,0.0067114999999999,0.0205406666666666,0.0072751666666666,81.22412166666666,16.137132666666666,14.8
2025-10-12 20:00:00,0.1051781666666667,0.0059441666666666,0.0215706666666666,0.0058986666666666,82.435484,15.9754515,13.8
2025-10-12 21:00:00,0.1029744999999999,0.0055843333333333,0.0218843333333333,0.0058421666666667,83.10615083333333,15.665845666666666,13.6
2025-10-12 22:00:00,0.104321,0.005374,0.0222233333333333,0.0058091666666666,84.585416,15.518267666666668,13.6
2025-10-12 23:00:00,0.083588,0.0051676666666666,0.0221818333333333,0.0055851666666666,85.96301133333333,15.551048333333334,13.7
2025-10-13 00:00:00,0.0581033333333333,0.0049346666666666,0.0222236666666666,0.0046523333333333,86.19397033333334,15.670224166666667,12.9
2025-10-13 01:00:00,0.0434863333333333,0.0047941666666667,0.0221748333333333,0.0038894999999999,86.08982466666667,15.767520666666666,12.1
2025-10-13 02:00:00,0.0403698333333333,0.0045636666666666,0.0223943333333332,0.0024138333333333,85.555873,15.742479833333332,10.7
2025-10-13 03:00:00,0.0375493333333333,0.0044361666666666,0.0226669999999999,0.0017008333333333,84.893848,15.416376833333333,10.2
2025-10-13 04:00:00,0.0355225,0.0047579999999999,0.0226721666666666,0.0013491666666666,84.57152633333334,14.975914833333334,10.2
2025-10-13 05:00:00,0.0354275,0.0047261666666666,0.0222923333333333,0.0010361666666666,84.75862266666667,14.8950615,10.8
