datetime_utc,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,rh,temp,dpw_quant_no2
2025-11-05 03:00:00,0.0812773333333333,-0.0111998333333332,0.0220171666666666,0.0097093333333333,36.745761333333334,11.399393666666668,25.9
2025-11-05 05:00:00,0.0886618333333332,-0.0111881666666666,0.0209628333333333,0.0093304999999999,39.001316,10.382737833333334,24.4
2025-11-07 01:00:00,0.0649581666666666,-0.0123701666666666,0.0214091666666667,0.0082865,35.23242525423729,10.314069322033898,21.4
2025-11-07 07:00:00,0.0674868333333333,-0.0110903333333333,0.0219216666666666,0.0067185,42.871806,6.0446915,22.0
2025-11-07 10:00:00,0.0835108333333333,-0.0104793333333333,0.0239476666666666,0.0044753333333333,48.71778316666666,4.6840715,21.0
2025-11-09 02:00:00,0.2064161666666666,-0.0115844999999999,0.0230213333333333,0.0044211666666666,40.12837,14.130043333333331,26.8
2025-11-09 03:00:00,0.2242806666666666,-0.0120503333333333,0.0239853333333333,0.0026753333333333,39.31106666666667,13.907858166666667,25.9
2025-11-09 08:00:00,0.4038863333333333,-0.0104181666666666,0.042018,-0.0004331666666666,52.890436666666666,11.056885666666666,22.8
2025-11-14 04:00:00,0.0847673333333333,-0.0126511666666666,0.0225639999999999,0.0007495,49.13756983333333,8.4188245,17.9
2025-11-19 13:00:00,0.2094821666666666,-0.0139858333333333,0.0329696666666666,0.0002199999999999,37.786301333333334,9.167011,23.1
2025-11-21 00:00:00,0.3055754999999999,-0.0066554999999999,0.0268921666666666,0.0081354999999999,50.961362,8.538359,27.5
2025-11-21 14:00:00,0.3433593333333333,-0.013476,0.0532726666666666,-0.0035051666666666,46.81070966666667,11.025946833333334,23.3
2025-11-22 01:00:00,0.1927511666666666,-0.0099454999999999,0.0249055,0.0028408333333333,53.66347416666667,11.986266666666667,25.6
2025-11-22 07:00:00,0.1704531666666666,-0.0115385,0.0269154999999999,0.0013633333333333,60.0995335,11.574091,20.7
2025-11-22 09:00:00,0.2290675,-0.0123616666666666,0.0339105,-7.366666666669408e-05,61.255302666666665,11.524580833333331,19.8
2025-11-22 10:00:00,0.2111503333333333,-0.0127225,0.0337296666666666,-0.0011591666666666,59.782893666666666,12.086496333333333,19.1
