local_timestamp,epoch,datetime,node_file_id,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,rh,temp,node_id
2025-10-08 14:00:00,1759957200.0,2025-10-08 21:00:00,6264048,0.05717283333333334,0.000785833333333319,0.0006108333333333382,0.01843149999999999,50.194357,19.879837666666667,257
2025-10-08 15:00:00,1759960800.0,2025-10-08 22:00:00,6264336,0.07148399999999999,0.0050556666666666805,-0.002376166666666679,0.022233999999999976,54.802413,17.822164,257
2025-10-08 16:00:00,1759964400.0,2025-10-08 23:00:00,6264764,0.0693475,0.00460883333333334,-0.0032395000000000063,0.0227391666666667,54.059720666666664,15.930297833333332,257
2025-10-08 17:00:00,1759968000.0,2025-10-09 00:00:00,6265066,0.08087050000000001,0.006531500000000023,-0.004610666666666652,0.023972999999999967,56.99056783333334,14.192670833333333,257
2025-10-08 18:00:00,1759971600.0,2025-10-09 01:00:00,6265689,0.09055600000000003,0.008189333333333326,-0.0065968333333333296,0.025731000000000004,65.62927183333333,12.550152833333334,257
2025-10-08 19:00:00,1759975200.0,2025-10-09 02:00:00,6266220,0.08030633333333337,0.007822833333333334,-0.007222666666666655,0.025321666666666687,71.29232233333333,11.6452265,257
2025-10-08 20:00:00,1759978800.0,2025-10-09 03:00:00,6266691,0.06584033333333333,0.005997833333333313,-0.0064033333333333164,0.023533499999999985,68.253949,11.308036166666668,257
2025-10-08 21:00:00,1759982400.0,2025-10-09 04:00:00,6266893,0.054884166666666734,0.005665166666666666,-0.005519166666666686,0.02287849999999997,65.24989183333334,11.211356333333333,257
2025-10-08 22:00:00,1759986000.0,2025-10-09 05:00:00,6266982,0.0536711666666666,0.006427000000000016,-0.006514999999999993,0.023065166666666692,69.29633083333333,10.2823335,257
2025-10-08 23:00:00,1759989600.0,2025-10-09 06:00:00,6267081,0.05431133333333332,0.006064166666666648,-0.006824500000000011,0.023179000000000005,72.648702,9.609489333333332,257
2025-10-09 00:00:00,1759993200.0,2025-10-09 07:00:00,6267204,0.051761,0.005646499999999999,-0.006582333333333301,0.022547666666666633,72.67929433333333,9.361344,257
2025-10-09 01:00:00,1759996800.0,2025-10-09 08:00:00,6267323,0.05303233333333335,0.005666499999999963,-0.006675166666666621,0.02227499999999999,73.90511983333333,8.924940333333334,257
2025-10-09 02:00:00,1760000400.0,2025-10-09 09:00:00,6267398,0.08180033333333331,0.0060771666666666335,-0.005612999999999979,0.021045499999999995,75.108721,8.1800655,257
2025-10-09 03:00:00,1760004000.0,2025-10-09 10:00:00,6267488,0.08919433333333332,0.006532833333333321,-0.005368333333333364,0.020495166666666675,77.0444815,7.723607333333334,257
2025-10-09 04:00:00,1760007600.0,2025-10-09 11:00:00,6267583,0.13245933333333332,0.0034660000000000246,-0.0009648333333333037,0.016991666666666683,60.253563666666665,12.153873833333334,257
2025-10-09 05:00:00,1760011200.0,2025-10-09 12:00:00,6267682,0.05557649999999997,-0.002784333333333333,0.003799166666666687,0.008137499999999964,37.82252483333333,18.097453166666668,257
2025-10-09 06:00:00,1760014800.0,2025-10-09 13:00:00,6267828,0.024317833333333316,-0.004377333333333344,0.0035701666666667076,0.010244166666666665,28.037638333333334,18.221671833333332,257
2025-10-09 07:00:00,1760018400.0,2025-10-09 14:00:00,6267903,0.02003716666666666,-0.003613666666666626,0.002979833333333348,0.01475399999999999,24.30021,18.6076245,257
2025-10-09 08:00:00,1760022000.0,2025-10-09 15:00:00,6268014,0.024432999999999983,-0.0031496666666666617,0.0031836666666666402,0.016421999999999992,22.765790166666665,19.9315725,257
2025-10-09 09:00:00,1760025600.0,2025-10-09 16:00:00,6268104,0.024055762711864437,-0.003787118644067833,0.004253220338983066,0.01670593220338984,20.700652372881354,21.677642372881355,257
2025-10-09 10:00:00,1760029200.0,2025-10-09 17:00:00,6268680,0.023320666666666656,-0.003911499999999957,0.004661666666666675,0.01807650000000005,18.502779166666667,22.5048575,257
2025-10-09 11:00:00,1760032800.0,2025-10-09 18:00:00,6269083,0.03259699999999999,-0.002904166666666652,0.004413666666666649,0.020684499999999995,18.540404,23.157275833333333,257
2025-10-09 12:00:00,1760036400.0,2025-10-09 19:00:00,6269199,0.05027266666666669,-0.0012921666666666498,0.00438683333333334,0.022347000000000006,17.92738183333333,23.578746333333335,257
2025-10-09 13:00:00,1760040000.0,2025-10-09 20:00:00,6269307,0.047772333333333306,0.0015548333333333386,0.0006206666666666583,0.026384666666666667,18.843373,22.187229,257
2025-10-09 14:00:00,1760043600.0,2025-10-09 21:00:00,6269484,0.06553383333333335,0.009107166666666666,-0.006482333333333312,0.03310066666666667,23.908140333333332,17.755234166666668,257
2025-10-09 15:00:00,1760047200.0,2025-10-09 22:00:00,6269529,0.11078033333333331,0.013482333333333318,-0.010464166666666719,0.03564449999999997,34.219366,12.181335333333333,257
2025-10-09 16:00:00,1760050800.0,2025-10-09 23:00:00,6269664,0.18122983333333337,0.016432000000000002,-0.008778833333333347,0.03325433333333333,46.05326433333333,9.758677,257
2025-10-09 17:00:00,1760054400.0,2025-10-10 00:00:00,6269722,0.15109566666666668,0.01515466666666665,-0.010651333333333346,0.03210649999999998,59.531433666666665,8.3126115,257
2025-10-09 18:00:00,1760058000.0,2025-10-10 01:00:00,6269932,0.1442931666666667,0.013781500000000002,-0.009631999999999974,0.02925916666666667,67.07300366666666,7.112693833333333,257
2025-10-09 19:00:00,1760061600.0,2025-10-10 02:00:00,6269990,0.1333781666666667,0.012264500000000012,-0.009979666666666664,0.026965000000000017,72.657811,6.200663666666666,257
2025-10-09 20:00:00,1760065200.0,2025-10-10 03:00:00,6270091,0.10913600000000001,0.010445499999999996,-0.009592833333333328,0.025057166666666686,75.19814083333334,5.5524656666666665,257
2025-10-09 21:00:00,1760068800.0,2025-10-10 04:00:00,6270255,0.09610316666666668,0.009262166666666682,-0.009090666666666691,0.023190500000000003,77.47148333333334,5.055051,257
2025-10-09 22:00:00,1760072400.0,2025-10-10 05:00:00,6270323,0.08024000000000003,0.008026500000000047,-0.008595333333333288,0.021971500000000033,78.4361925,4.661986833333334,257
2025-10-09 23:00:00,1760076000.0,2025-10-10 06:00:00,6270437,0.06894949999999994,0.007059333333333362,-0.00816716666666667,0.02102799999999999,77.50022783333333,4.352068833333333,257
2025-10-10 00:00:00,1760079600.0,2025-10-10 07:00:00,6270522,0.06351516666666662,0.006578666666666622,-0.0078063333333333595,0.020583000000000018,76.91264133333334,4.0235755,257
2025-10-10 01:00:00,1760083200.0,2025-10-10 08:00:00,6270635,0.07408666666666663,0.006489166666666657,-0.007433666666666672,0.01991883333333333,77.0863195,3.7220706666666667,257
2025-10-10 02:00:00,1760086800.0,2025-10-10 09:00:00,6270779,0.10614966666666664,0.0069211666666667004,-0.006019333333333321,0.01908466666666664,78.98619866666667,3.3137003333333332,257
2025-10-10 03:00:00,1760090400.0,2025-10-10 10:00:00,6270882,0.13298466666666664,0.007411500000000015,-0.0017365000000000297,0.018624666666666678,79.84880783333334,3.187781333333333,257
2025-10-10 04:00:00,1760094000.0,2025-10-10 11:00:00,6270956,0.212715,0.006139833333333344,0.00797766666666666,0.016560666666666668,62.06697283333333,8.061872166666667,257
2025-10-10 05:00:00,1760097600.0,2025-10-10 12:00:00,6271055,0.1456741666666666,0.0003741666666666754,0.006768333333333321,0.007557833333333375,35.394487166666664,17.3793165,257
2025-10-10 06:00:00,1760101200.0,2025-10-10 13:00:00,6271216,0.11957466666666666,-0.004407333333333374,0.010809666666666662,0.002046833333333331,26.97048283333333,23.015993,257
2025-10-10 07:00:00,1760104800.0,2025-10-10 14:00:00,6271313,0.07759766666666668,-0.006597999999999993,0.014099333333333297,0.0016800000000000148,21.7061815,26.475306166666666,257
2025-10-10 08:00:00,1760108400.0,2025-10-10 15:00:00,6271396,0.03271933333333332,-0.004351666666666643,0.007256499999999999,0.012988833333333338,21.496448166666667,25.592278333333333,257
2025-10-10 09:00:00,1760112000.0,2025-10-10 16:00:00,6271576,0.036866610169491554,-0.0038694915254237072,0.007494915254237289,0.01737949152542373,20.49833966101695,26.700371186440677,257
2025-10-10 10:00:00,1760115600.0,2025-10-10 17:00:00,6271708,0.03607850000000001,-0.0032969999999999944,0.007110833333333344,0.020565999999999973,20.459389333333334,27.0756155,257
2025-10-10 11:00:00,1760119200.0,2025-10-10 18:00:00,6271864,0.05126700000000001,-5.3999999999998494e-05,0.0050056666666666305,0.026745333333333288,22.349497666666668,26.7602875,257
2025-10-10 12:00:00,1760122800.0,2025-10-10 19:00:00,6271956,0.06540749999999995,0.005805000000000005,-0.00043999999999999595,0.034569833333333355,27.716320833333334,24.360995666666668,257
2025-10-10 13:00:00,1760126400.0,2025-10-10 20:00:00,6272086,0.08386866666666665,0.009921166666666648,-0.005272333333333323,0.03875383333333332,33.10423483333334,21.470707833333332,257
2025-10-10 14:00:00,1760130000.0,2025-10-10 21:00:00,6272292,0.08585366666666666,0.013022666666666682,-0.008287833333333328,0.040563499999999975,37.2073865,19.019619666666667,257
2025-10-10 15:00:00,1760133600.0,2025-10-10 22:00:00,6272468,0.1118325,0.015297499999999964,-0.011313500000000032,0.042697666666666634,49.426535666666666,14.515533166666666,257
2025-10-10 16:00:00,1760137200.0,2025-10-10 23:00:00,6272837,0.11431350000000007,0.01514133333333334,-0.010941666666666627,0.038930166666666655,58.670254166666666,12.523566333333333,257
2025-10-10 17:00:00,1760140800.0,2025-10-11 00:00:00,6273123,0.13128533333333336,0.015049666666666683,-0.00929650000000004,0.0343228333333333,65.57104733333334,11.1438135,257
2025-10-10 18:00:00,1760144400.0,2025-10-11 01:00:00,6273275,0.1356126666666666,0.01385533333333333,-0.007824666666666702,0.031330000000000024,70.35176533333333,10.268496833333334,257
2025-10-10 19:00:00,1760148000.0,2025-10-11 02:00:00,6273369,0.11747799999999997,0.011712833333333339,-0.008703833333333355,0.029337166666666692,72.94620316666666,9.968474166666667,257
