local_timestamp,epoch,datetime,node_file_id,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,rh,temp,node_id
2025-10-08 14:00:00,1759957200.0,2025-10-08 21:00:00,6264099,0.05991266666666667,-0.0062213333333333565,0.03435283333333333,0.01618183333333334,46.0978505,21.931740666666666,271
2025-10-08 15:00:00,1759960800.0,2025-10-08 22:00:00,6264286,0.06929849999999999,-0.00365766666666667,0.03222183333333328,0.01880599999999999,49.66588566666667,19.8920905,271
2025-10-08 16:00:00,1759964400.0,2025-10-08 23:00:00,6264719,0.07278649999999998,-0.0032526666666666815,0.03132499999999999,0.020515000000000005,50.72653316666667,17.193112666666668,271
2025-10-08 17:00:00,1759968000.0,2025-10-09 00:00:00,6265020,0.07307116666666674,-0.0025924999999999976,0.031540833333333296,0.02078783333333334,48.247390333333335,15.955814666666667,271
2025-10-08 18:00:00,1759971600.0,2025-10-09 01:00:00,6265472,0.07340200000000002,-0.0008043333333332958,0.030422166666666695,0.02275616666666669,53.54747416666667,14.4049165,271
2025-10-08 19:00:00,1759975200.0,2025-10-09 02:00:00,6266175,0.06741099999999994,-0.001175833333333376,0.030190166666666685,0.02260983333333333,54.57274483333333,13.866145,271
2025-10-08 20:00:00,1759978800.0,2025-10-09 03:00:00,6266647,0.05852900000000005,-0.002498666666666649,0.031184500000000004,0.021407333333333334,51.2530245,14.020707,271
2025-10-08 21:00:00,1759982400.0,2025-10-09 04:00:00,6266740,0.052043833333333345,-0.002542666666666693,0.031102666666666667,0.02175483333333339,51.55736566666667,13.7019185,271
2025-10-08 22:00:00,1759986000.0,2025-10-09 05:00:00,6266930,0.04845049999999995,-0.0021286666666666676,0.03058116666666666,0.02235083333333332,54.095132,12.952504333333334,271
2025-10-08 23:00:00,1759989600.0,2025-10-09 06:00:00,6267024,0.05015400000000003,-0.0015419999999999878,0.030347166666666647,0.02225233333333332,55.936007333333336,12.338390833333333,271
2025-10-09 00:00:00,1759993200.0,2025-10-09 07:00:00,6267117,0.0480525,-0.0015263333333333517,0.030508666666666684,0.02205233333333334,57.376368666666664,11.970253833333333,271
2025-10-09 01:00:00,1759996800.0,2025-10-09 08:00:00,6267210,0.05052733333333326,-0.0015479999999999938,0.030471833333333365,0.021702999999999972,59.76808,11.380353333333334,271
2025-10-09 02:00:00,1760000400.0,2025-10-09 09:00:00,6267431,0.06464266666666668,-0.0008821666666666839,0.03058649999999996,0.02101533333333333,62.31806383333333,10.476069333333333,271
2025-10-09 03:00:00,1760004000.0,2025-10-09 10:00:00,6267441,0.07415966666666662,5.7499999999988116e-05,0.03196100000000002,0.02061016666666665,65.06673066666667,9.658437333333334,271
2025-10-09 04:00:00,1760007600.0,2025-10-09 11:00:00,6267534,0.07280766666666671,-0.002423500000000023,0.03337783333333333,0.0167505,55.0209065,11.884223666666667,271
2025-10-09 05:00:00,1760011200.0,2025-10-09 12:00:00,6267626,0.0618798333333333,-0.008121833333333328,0.037005333333333335,0.009693000000000007,40.71061433333333,16.2173735,271
2025-10-09 06:00:00,1760014800.0,2025-10-09 13:00:00,6267775,0.02958716666666672,-0.011331833333333319,0.03698649999999998,0.009732166666666653,27.4183215,16.515503666666667,271
2025-10-09 07:00:00,1760018400.0,2025-10-09 14:00:00,6267870,0.03174183333333336,-0.009166000000000007,0.03564533333333336,0.013873166666666714,24.845747166666666,17.170542833333332,271
2025-10-09 08:00:00,1760022000.0,2025-10-09 15:00:00,6267961,0.028723333333333323,-0.009007833333333382,0.03525166666666668,0.015084333333333366,22.310384666666668,18.783699,271
2025-10-09 09:00:00,1760025600.0,2025-10-09 16:00:00,6268051,0.027630508474576265,-0.009063728813559324,0.03535338983050851,0.015827796610169476,19.07687372881356,20.70513,271
2025-10-09 10:00:00,1760029200.0,2025-10-09 17:00:00,6268603,0.027739499999999973,-0.00843866666666665,0.03532283333333336,0.017515166666666693,16.868276833333333,22.360615166666665,271
2025-10-09 11:00:00,1760032800.0,2025-10-09 18:00:00,6269136,0.03143066666666666,-0.006738499999999981,0.03344516666666664,0.020931333333333302,16.634510833333334,22.822919166666665,271
2025-10-09 12:00:00,1760036400.0,2025-10-09 19:00:00,6269249,0.04076116666666668,-0.005243166666666688,0.03263883333333334,0.02320033333333338,16.544821166666665,22.958741,271
2025-10-09 13:00:00,1760040000.0,2025-10-09 20:00:00,6269262,0.040590000000000015,-0.004805499999999963,0.03188000000000002,0.024043666666666685,16.175173666666666,23.006485833333333,271
2025-10-09 14:00:00,1760043600.0,2025-10-09 21:00:00,6269401,0.056276999999999966,-0.0025031666666666674,0.03045566666666666,0.02641916666666666,18.230478833333333,21.1076865,271
2025-10-09 15:00:00,1760047200.0,2025-10-09 22:00:00,6269579,0.09988999999999992,0.004008833333333295,0.027149666666666683,0.03162949999999998,29.506791833333335,14.639078666666666,271
2025-10-09 16:00:00,1760050800.0,2025-10-09 23:00:00,6269583,0.20559700000000003,0.010673500000000002,0.02876799999999996,0.03097500000000003,45.07710733333333,11.318088166666666,271
2025-10-09 17:00:00,1760054400.0,2025-10-10 00:00:00,6269768,0.20014233333333337,0.009699833333333352,0.029883500000000007,0.028663333333333374,56.7330935,9.4436955,271
2025-10-09 18:00:00,1760058000.0,2025-10-10 01:00:00,6269847,0.1419555,0.006255833333333349,0.027971833333333362,0.026022500000000004,61.39120783333333,8.153271,271
2025-10-09 19:00:00,1760061600.0,2025-10-10 02:00:00,6269944,0.1397343333333333,0.004468833333333366,0.029167333333333323,0.023799166666666705,61.718539,7.324351333333333,271
2025-10-09 20:00:00,1760065200.0,2025-10-10 03:00:00,6270045,0.1188043333333334,0.0038124999999999964,0.030144666666666653,0.022405166666666643,63.611932333333336,6.749256,271
2025-10-09 21:00:00,1760068800.0,2025-10-10 04:00:00,6270136,0.11292799999999997,0.0034135000000000137,0.030370166666666698,0.021572666666666684,66.97188516666667,6.191626833333333,271
2025-10-09 22:00:00,1760072400.0,2025-10-10 05:00:00,6270282,0.1223791666666667,0.004375333333333342,0.032491500000000006,0.020202333333333322,72.3752645,5.6859771666666665,271
2025-10-09 23:00:00,1760076000.0,2025-10-10 06:00:00,6270377,0.11207466666666671,0.00251816666666671,0.03321833333333335,0.01904166666666668,69.69414933333333,5.824861,271
2025-10-10 00:00:00,1760079600.0,2025-10-10 07:00:00,6270556,0.09385116666666671,0.0022973333333333734,0.03380116666666666,0.01818883333333332,67.09766283333333,5.905715666666667,271
2025-10-10 01:00:00,1760083200.0,2025-10-10 08:00:00,6270564,0.10084299999999996,0.003667166666666666,0.03865883333333331,0.017799999999999983,68.292591,5.539540333333333,271
2025-10-10 02:00:00,1760086800.0,2025-10-10 09:00:00,6270703,0.13380850000000005,0.0037156666666666727,0.04173916666666666,0.017555833333333326,71.41443166666667,5.027805333333333,271
2025-10-10 03:00:00,1760090400.0,2025-10-10 10:00:00,6270810,0.16114116666666667,0.003526499999999988,0.03902916666666667,0.017382833333333292,74.05075033333333,4.7014695,271
2025-10-10 04:00:00,1760094000.0,2025-10-10 11:00:00,6270988,0.21117566666666665,0.0024408333333333365,0.04534600000000005,0.014465999999999979,63.424642,8.014019166666667,271
